,,Year Model ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
make,model,1973 & OLDER ,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,TOTAL
LAFORZA ,*UNKNOWN* ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
MASERATI ,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
MAZDA ,B2600I CAB PLUS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,5056,8384,7338,5827,0,0,0,0,0,0,0,0,0,0,0,0,0,28365
MAZDA ,B2600I SHORT BED ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3049,3296,3323,1542,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,12233
MAZDA ,MPV ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12994,21561,22730,24476,17766,17391,11069,10811,10130,12008,0,42308,31412,22492,30435,22409,8149,0,318141
MITSUBISHI ,FE444 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,132,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
MITSUBISHI ,SIGMA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
MITSUBISHI ,WAGON LS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847
NISSAN/DATSUN ,240 SX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34058,34479,22285,18207,19654,1176,18670,5752,3061,1831,0,0,0,0,0,0,0,0,159173
NISSAN/DATSUN ,UD1100 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,137,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534
OLDSMOBILE ,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88313,72729,37473,83671,48749,64144,62110,38780,44011,47673,36921,0,0,0,0,0,0,0,624574
OSHKOSH/JOHN DEERE ,*UNKNOWN* ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
OSHKOSH/JOHN DEERE ,JOHN DEERE COMMERCIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
OSHKOSH/JOHN DEERE ,JOHN DEERE TYPE A ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
PEUGEOT ,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,171,950,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405
PLYMOUTH ,ACCLAIM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28398,44506,62610,46207,47769,50409,18457,0,0,0,0,0,0,0,0,0,0,0,298356
STERLING/ROVER ,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337,553,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3035
SUZUKI ,SIDEKICK ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7008,443,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,8179
SUZUKI ,SWIFT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,1909,1967,2636,3249,5101,3132,1391,1007,1938,1603,2346,3174,0,0,0,0,0,31449
TOYOTA ,RN01 SHT BD DLX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19887,13812,17577,16486,19265,29200,5454,0,0,0,0,0,0,0,0,0,0,0,121681
TOYOTA ,RN01 SHT BD SR5 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469
TOYOTA ,RN02 LNG BD DLX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,204,198,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205
TOYOTA ,RN13 SHT BD EXC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10935,4794,7113,8462,9208,14163,3163,0,0,0,0,0,0,0,0,0,0,0,57838
TOYOTA ,RN81 SHT BD DLX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16120,4106,4607,3552,3705,6283,1856,0,0,0,0,0,0,0,0,0,0,0,40229
TOYOTA ,RN82 LNG BD DLX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3756,1417,2057,1351,891,0,0,0,0,0,0,0,0,0,0,0,0,0,9472
TOYOTA ,RN82 LNG BD SR5 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
TOYOTA ,RN93 LNG BD EXC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1766
TOYOTA ,RN93 SHT BD EXC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10547,7554,11275,12015,12520,21810,5287,0,0,0,0,0,0,0,0,0,0,0,81008
TOYOTA ,SHORT WB STB ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16587,19879,25891,30784,41158,50016,7928,0,0,0,0,0,0,0,0,0,0,0,192243
TOYOTA ,VN01 SHT BD DLX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5126,3322,2904,2708,2516,2379,349,0,0,0,0,0,0,0,0,0,0,0,19304
TOYOTA ,VN01 SHT BD SR5 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745
TOYOTA ,VN02 LNG BD DLX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,443,364,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2568
TOYOTA ,VN13 SHT BD DLX EXC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7155,8075,11934,12669,13087,19087,4649,0,0,0,0,0,0,0,0,0,0,0,76656
TOYOTA ,VN13 SHT BD SR5 EXC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6522,5863,5643,4976,4716,6060,1361,0,0,0,0,0,0,0,0,0,0,0,35141
TOYOTA ,VN82 LNG BD DLX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368,506,489,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3759
TOYOTA ,VN82 LONG BED ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,188,140,125,120,0,0,0,0,0,0,0,0,0,0,0,0,0,979
TOYOTA ,VN93 SHT BD DLX EXC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3477,3955,4110,3608,2737,2715,248,0,0,0,0,0,0,0,0,0,0,0,20850
TOYOTA ,VN93 SHT BD SR5 EXC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2230,1323,1051,776,415,28,0,0,0,0,0,0,0,0,0,0,0,7843
TOYOTA ,VN94 S/L WB STD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8115,5613,3091,2350,2053,0,0,0,0,0,0,0,0,0,0,0,0,0,21222
TOYOTA ,YR32 VAN WGN DX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
UTILIMASTER ,*UNKNOWN* ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
UTILIMASTER ,AEROMATE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,218,488,427,493,298,0,0,0,0,0,0,0,0,0,0,0,0,2126
AUDI ,COUPE QUATTRO ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151
AUDI ,V8 QUATTRO ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,421,115,187,15,0,0,0,0,0,0,0,0,0,0,0,0,2713
CHEVROLET ,ASTRO EXT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,25702,47239,49180,71134,103610,55903,86387,77195,74009,90807,43210,43506,41008,25929,23542,0,866366
CHEVROLET ,G30 EXT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,600,712,662,1119,3453,1325,2279,3129,0,0,0,0,0,0,0,0,14451
CHEVROLET ,G30 EXT SPRTVAN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,1394,1811,1373,1236,2675,858,0,0,0,0,0,0,0,0,0,0,10537
CHEVROLET ,G30 EXT UNKNOWN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,195,372,349,452,718,156,36,64,0,0,0,0,0,0,0,0,2519
CHEVROLET ,LUMINA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162385,127583,169870,170020,67394,202826,191358,206601,165933,115523,32957,39203,0,0,0,0,0,1651653
CHEVROLET ,LUMINA APV ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28794,17256,24814,21612,29014,38651,16366,0,0,0,0,0,0,0,0,0,0,176507
CHEVROLET ,STORM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28934,40115,35299,26638,0,0,0,0,0,0,0,0,0,0,0,0,0,130986
CHRYSLER ,LEBARON SEDAN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16192,0,16869,14587,20103,0,0,0,0,0,0,0,0,0,0,0,0,67751
CHRYSLER ,TWN AND COUNTRY ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,1101,7474,15981,26071,8998,31936,216,0,0,0,0,0,13410,9079,38718,0,155127
DAIHATSU ,ROCKY SE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,446,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403
DAIHATSU ,ROCKY SX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,102,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042
DODGE ,D150S ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4486,3104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7591
DODGE ,DAKOTA CLUB CAB ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9909,15177,43302,56015,45027,55092,42158,69365,76272,75126,82714,46516,0,0,0,0,0,616673
DODGE ,RAM 50 SE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,111,47,20,0,0,0,0,0,0,0,0,0,0,0,0,0,228
DODGE ,W150S ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1823,1128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2952
EAGLE/AMC ,TALON ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12882,15606,16509,16110,14157,25609,9248,8166,3687,0,0,0,0,0,0,0,0,121974
FERRARI ,F40 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
GMC ,G3500 XT RALLY ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,650,911,528,341,791,288,0,0,0,0,0,0,0,0,0,0,3889
GMC ,G3500 XT UNKWN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,75,229,153,137,286,51,0,0,0,0,0,0,0,0,0,0,987
GMC ,G3500 XT VNDURA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,510,666,313,446,1252,304,0,0,0,0,0,0,0,0,0,0,3904
GMC ,SAFARI XT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545,11103,18373,19900,25303,34740,19678,29605,23702,23795,30832,14633,11846,11146,5883,1555,0,285639
INFINITI ,*UNKNOWN* ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,67,4,7,11,15,2,9,4,0,0,0,0,0,0,135
INFINITI ,M30 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4515,5090,2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12127
INFINITI ,Q45 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7468,11413,9455,4745,14774,7238,3588,11297,7343,6796,3810,1787,7845,2986,982,975,0,102502
ISUZU ,TROOPER ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15769,16277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32046
ISUZU ,US NORMAL CAB ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5023,7080,12457,8722,3009,0,0,0,0,0,0,0,0,0,0,0,0,36291
JEEP ,CHEROKEE SPORT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5037,12262,20605,41290,39182,42740,5285,37155,3011,2735,96574,76095,0,0,0,0,0,381971
LEXUS ,ES250 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13770,13601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27371
LEXUS ,LS400 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27241,31191,24897,19914,17822,19063,20291,16510,21502,16456,10799,0,0,0,0,0,0,225686
MAZDA ,B2600I LONG BED ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MAZDA ,MIATA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39923,30548,22383,18297,17278,17091,16810,16818,0,34198,15404,17389,13400,12467,4773,1316,0,278095
MAZDA ,PROTEGE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24201,35952,43654,47006,62151,56897,45494,44357,46959,59789,70203,44161,92635,80357,0,0,0,753816
MERCEDES-BENZ ,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,3410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4135
MITSUBISHI ,ECLIPSE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27759,26324,30602,31376,26579,47900,40616,55768,48174,43923,60358,74353,39302,88813,16686,5904,1938,666375
MITSUBISHI ,FG434 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
NISSAN/DATSUN ,PATHFINDER XE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,3179,6183,7838,7679,0,0,0,0,0,0,0,0,0,0,0,0,25969
NISSAN/DATSUN ,PATHFINDR XE/SE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13989,18559,17176,22069,0,0,0,0,0,0,0,0,0,0,0,0,0,71793
OLDSMOBILE ,SILHOUETTE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12222,8074,8692,6245,9918,12233,4495,3092,1723,958,0,0,0,0,0,0,0,67652
OSHKOSH/JOHN DEERE ,CHASSIS ENT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259
OSHKOSH/JOHN DEERE ,CHASSIS MID ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296
PLYMOUTH ,LASER ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21329,13872,13613,10308,3414,0,0,0,0,0,0,0,0,0,0,0,0,62536
PONTIAC ,TRANS SPORT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14228,8643,16962,15165,22256,29179,11895,12422,9791,0,0,0,0,0,0,0,0,140541
SUBARU ,LEGACY ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61618,45086,48444,52149,26478,66923,70734,83525,82833,84357,92888,94679,85859,82360,59643,89526,0,1127102
SUBARU ,LOYALE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15714,15782,25418,12737,2711,0,0,0,0,0,0,0,0,0,0,0,0,72362
SUZUKI ,SIDEKICK JS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,280,187,489,444,511,0,0,14,0,0,0,0,0,0,0,0,2304
SUZUKI ,US SIDEKICK JX/JLX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,1174,0,0,1775,4623,0,0,0,0,0,0,0,0,0,0,0,8799
VOLKSWAGEN ,CORRADO ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4578,970,2108,1996,154,0,0,0,0,0,0,0,0,0,0,0,0,9806
VOLKSWAGEN ,PASSAT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7029,6957,8042,8842,3973,12717,15923,10076,23594,74201,64788,79576,91197,102972,69423,24767,48,604125
VOLKSWAGEN ,VANAGON MULTIVN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644
VOLVO ,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28879,22108,18265,13432,0,0,0,0,0,0,0,0,0,0,0,0,0,82684
WINNEBAGO ,800 SERIES ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
YUGO ,*UNKNOWN* ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
YUGO ,GVC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
ACURA ,NSX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2335,1020,502,439,647,415,318,236,195,263,158,231,165,186,77,0,7187
ALFA ROMEO ,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2799,410,286,294,302,0,0,0,0,0,0,0,0,0,0,0,4091
ASTON MARTIN ,VIRAGE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,59
BMW ,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844,478,525,153,101,121,144,0,0,0,0,0,0,0,0,0,3366
BUICK ,PARK AVENUE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77858,52628,43869,54206,54621,43172,56151,58613,57214,49340,35225,31200,28373,16760,8871,0,668101
BUICK ,ROADMASTER ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5046,54525,29836,30005,24948,19656,0,0,0,0,0,0,0,0,0,0,164016
DODGE ,DAKOTA EXT SPRT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365
DODGE ,RAM 50 LE SPORT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
DODGE ,STEALTH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13551,13101,11337,6460,3790,303,0,0,0,0,0,0,0,0,0,0,48542
FORD ,E-250 HD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145
FORD ,EXPLORER ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172321,191707,203624,261005,187032,318793,311362,358701,314700,0,0,0,0,0,0,0,2319245
GMC ,SONOMA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24818,16030,16234,18185,17551,13870,11012,20291,13171,15137,11182,14178,15138,2850,0,0,209647
GMC ,SONOMA XC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11006,9008,9091,15625,20956,21434,16162,24413,18306,32587,22527,18990,20543,0,0,0,240648
GMC ,SYCLONE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217
HYUNDAI ,SCOUPE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7982,4442,4555,6408,4510,0,0,0,0,0,0,0,0,0,0,0,27897
INFINITI ,G20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10844,9339,18756,8141,14739,13503,0,0,18986,12877,6760,12224,0,0,0,0,126169
ISUZU ,STYLUS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5957,706,829,0,0,0,0,0,0,0,0,0,0,0,0,0,7492
ISUZU ,US LONG BED ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,392,150,191,0,0,0,0,0,0,0,0,0,0,0,0,752
ISUZU ,US RODEO S ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14373,29700,22921,36720,57851,31230,36557,48857,56371,43557,46420,29477,10860,13648,0,0,478542
IVECO/MAGIRUS ,EURO 13-14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
JEEP ,CHEROKEE BRIRWD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900
JEEP ,WRANGLER RENGDE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320,1075,986,272,0,0,0,0,0,0,0,0,0,0,0,0,4653
LAMBORGHINI ,DIABLO ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,42,7,76,40,21,69,99,146,0,136,0,0,0,0,0,718
LOTUS ,ELAN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422
MAZDA ,US NAVAJO LX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8382
MITSUBISHI ,3000GT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6575,8922,9125,12406,12697,3925,5573,4260,2997,0,0,0,0,0,0,0,66480
MITSUBISHI ,MONTERO RS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084
NISSAN/DATSUN ,NX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5201,5792,5439,0,0,0,0,0,0,0,0,0,0,0,0,0,16432
NISSAN/DATSUN ,US D21 KNGCB SE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521,4985,9468,0,0,0,0,0,0,0,0,0,0,0,0,0,15974
OLDSMOBILE ,BRAVADA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6390,7283,6161,12339,0,9710,21628,26078,21419,28091,9397,25062,7765,3065,0,0,184388
OSHKOSH/JOHN DEERE ,CHASSIS MID STEP VAN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420
SATURN ,*UNKNOWN* ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,45,53,118,272,56,113,29,38,9,0,7,0,0,0,0,751
SATURN ,SC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6055,18103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24158
SATURN ,SL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2818,9386,8437,16366,14575,11139,16688,13154,19151,10842,9279,18601,0,0,0,0,150436
SATURN ,SL1 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8737,34959,42812,50317,76849,65135,60559,34823,55549,48651,44162,63464,0,0,0,0,586017
SATURN ,SL2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12138,45428,74181,76648,80951,104498,97966,84123,98756,60959,48402,62018,0,0,0,0,846068
SUZUKI ,SAMURAI JA/JS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704
SUZUKI ,SAMURAI JL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,0,900,197,0,0,0,0,0,0,0,0,0,0,0,2042
SUZUKI ,SIDEKICK JL/JLX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461
SUZUKI ,SIDEKICK JX/JLX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043,3169,4243,5053,6169,0,0,0,0,0,0,0,0,0,0,0,20677
SUZUKI ,US SIDEKICK JS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,436,533,1493,2130,0,0,1121,0,0,0,0,0,0,0,0,5851
TOYOTA ,FJ80 LAND CRUISER ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7143,5337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12480
TOYOTA ,PREVIA DLX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23522,11721,9608,3639,7592,0,0,0,0,0,0,0,0,0,0,0,56082
TOYOTA ,PREVIA LE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26855,16919,12906,8123,7546,2353,1699,0,0,0,0,0,0,0,0,0,76401
VOLVO ,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11791,14841,19628,23896,11250,0,0,0,0,0,0,0,0,0,0,0,81406
ACURA ,VIGOR ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17777,8364,7969,0,0,0,0,0,0,0,0,0,0,0,0,34110
AUDI ,S4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,682,433,0,0,0,0,0,5130,7648,1547,0,5205,4649,0,25548
CHEVROLET ,K1500 BLAZER ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11715,13429,19828,0,0,0,0,0,0,0,0,0,0,0,0,44972
DODGE ,D350 CLUB CAB ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982,4942,0,0,0,0,0,0,0,0,0,0,0,0,0,7924
DODGE ,VIPER ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,648,1926,1147,1408,1301,913,920,1390,1465,1219,1503,1767,770,0,16499
DODGE ,W350 CLUB CAB ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,2417,0,0,0,0,0,0,0,0,0,0,0,0,0,3280
