STATION,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USR0000NSCH,1/30/21,,,,,,,,-1,21,-20,
USR0000NSCH,1/31/21,,,,,,,,0,23,-19,
US1NYSF0142,1/1/21,,,,,0.27,,,,,,
US1NYSF0142,1/2/21,,,,,0.77,,,,,,
US1NYSF0142,1/3/21,,,,,0,0,,,,,
US1NYSF0142,1/4/21,,,,,0.09,0,,,,,
US1NYSF0142,1/5/21,,,,,0,0,,,,,
US1NYSF0142,1/6/21,,,,,0,0,,,,,
US1NYSF0142,1/7/21,,,,,0,0,,,,,
US1NYSF0142,1/8/21,,,,,0,0,,,,,
US1NYSF0142,1/9/21,,,,,0,0,,,,,
US1NYSF0142,1/10/21,,,,,0,0,,,,,
US1NYSF0142,1/11/21,,,,,0,0,,,,,
US1NYSF0142,1/12/21,,,,,0,0,,,,,
US1NYSF0142,1/13/21,,,,,0,0,,,,,
US1NYSF0142,1/14/21,,,,,0,0,,,,,
US1NYSF0142,1/15/21,,,,,0,0,,,,,
US1NYSF0142,1/16/21,,,,,0.84,,,,,,
US1NYSF0142,1/17/21,,,,,0,0,,,,,
US1NYSF0142,1/18/21,,,,,0,0,,,,,
US1NYSF0142,1/19/21,,,,,0,0,,,,,
US1NYSF0142,1/20/21,,,,,0.02,,,,,,
US1NYSF0142,1/21/21,,,,,0,0,,,,,
US1NYSF0142,1/22/21,,,,,0,0,,,,,
US1NYSF0142,1/23/21,,,,,0,0,,,,,
US1NYSF0142,1/24/21,,,,,0,0,,,,,
US1NYSF0142,1/25/21,,,,,0,0,,,,,
US1NYSF0142,1/26/21,,,,,0,0,,,,,
US1NYSF0142,1/27/21,,,,,0.14,,,,,,
US1NYSF0142,1/28/21,,,,,0,0,,,,,
US1NYSF0142,1/29/21,,,,,0,0,,,,,
US1NYSF0142,1/30/21,,,,,0,0,,,,,
US1NYSF0142,1/31/21,,,,,0,0,,,,,
US1NYNG0032,1/2/21,,,,,0.72,,,,,,
US1NYNG0032,1/3/21,,,,,0,0,,,,,
US1NYNG0032,1/4/21,,,,,0.05,0.5,,,,,
US1NYNG0032,1/5/21,,,,,0,0,,,,,
US1NYNG0032,1/6/21,,,,,0,0,,,,,
US1NYNG0032,1/7/21,,,,,,0,,,,,
US1NYNG0032,1/8/21,,,,,0,0,,,,,
US1NYNG0032,1/9/21,,,,,0,0,,,,,
US1NYNG0032,1/10/21,,,,,0,0,,,,,
US1NYNG0032,1/11/21,,,,,0,0,,,,,
US1NYNG0032,1/12/21,,,,,0.01,0.1,,,,,
US1NYNG0032,1/13/21,,,,,0.1,0,,,,,
US1NYAB0023,1/1/21,,,,,0,0,0,,,,
US1NYAB0023,1/2/21,,,,,0.5,1.3,1,,,,
US1NYAB0023,1/3/21,,,,,0.03,0,0.5,,,,
US1NYAB0023,1/4/21,,,,,0.3,4.4,5,,,,
US1NYAB0023,1/5/21,,,,,0,0,3,,,,
US1NYAB0023,1/6/21,,,,,0,0,2.5,,,,
US1NYAB0023,1/7/21,,,,,0,0,2,,,,
US1NYAB0023,1/8/21,,,,,0,0,2,,,,
US1NYAB0023,1/9/21,,,,,0,0,1.5,,,,
US1NYAB0023,1/10/21,,,,,0,0,1.5,,,,
US1NYAB0023,1/11/21,,,,,0,0,1,,,,
US1NYAB0023,1/12/21,,,,,0,0,1,,,,
US1NYAB0023,1/13/21,,,,,0,0,1,,,,
US1NYAB0023,1/14/21,,,,,0,0,1,,,,
US1NYAB0023,1/15/21,,,,,0,0,1,,,,
US1NYAB0023,1/16/21,,,,,0.21,0.3,1.5,,,,
US1NYAB0023,1/17/21,,,,,0.17,0.1,1,,,,
US1NYAB0023,1/18/21,,,,,0.02,0,1,,,,
US1NYAB0023,1/19/21,,,,,0,0,0.5,,,,
US1NYAB0023,1/20/21,,,,,0.01,0.2,0.5,,,,
US1NYAB0023,1/21/21,,,,,0.04,0.8,1.5,,,,
US1NYAB0023,1/22/21,,,,,0.02,0.5,1.5,,,,
US1NYAB0023,1/23/21,,,,,0,0,1,,,,
US1NYAB0023,1/24/21,,,,,0,0,1,,,,
US1NYAB0023,1/25/21,,,,,0,0,1,,,,
US1NYAB0023,1/26/21,,,,,0,0,0.5,,,,
US1NYAB0023,1/27/21,,,,,0.43,5.3,6,,,,
US1NYAB0023,1/28/21,,,,,0.01,0.2,5,,,,
US1NYAB0023,1/29/21,,,,,0,0,5,,,,
US1NYAB0023,1/30/21,,,,,0,0,5,,,,
US1NYAB0023,1/31/21,,,,,0,0,5,,,,
US1NYLW0003,1/1/21,,,,,,0,,,,,
US1NYLW0003,1/2/21,,,,,0.03,1.5,,,,,
US1NYLW0003,1/3/21,,,,,,0.5,,,,,
US1NYLW0003,1/4/21,,,,,,0.6,,,,,
US1NYLW0003,1/5/21,,,,,,0,,,,,
US1NYLW0003,1/6/21,,,,,,0,,,,,
US1NYLW0003,1/7/21,,,,,,0,,,,,
US1NYLW0003,1/8/21,,,,,0,0,,,,,
US1NYLW0003,1/9/21,,,,,,0,,,,,
US1NYLW0003,1/10/21,,,,,0,0,,,,,
US1NYLW0003,1/11/21,,,,,,0,,,,,
US1NYLW0003,1/12/21,,,,,,0,,,,,
US1NYLW0003,1/13/21,,,,,,1,,,,,
US1NYLW0003,1/14/21,,,,,0,0,,,,,
US1NYLW0003,1/15/21,,,,,0,0,,,,,
US1NYLW0003,1/16/21,,,,,,2.5,,,,,
US1NYLW0003,1/17/21,,,,,,12.5,,,,,
US1NYLW0003,1/18/21,,,,,,2,,,,,
US1NYLW0003,1/19/21,,,,,,0.5,,,,,
US1NYLW0003,1/20/21,,,,,,10,,,,,
US1NYLW0003,1/21/21,,,,,,0,,,,,
US1NYLW0003,1/22/21,,,,,,14,,,,,
US1NYLW0003,1/23/21,,,,,,3,,,,,
US1NYLW0003,1/24/21,,,,,0,0,,,,,
US1NYLW0003,1/25/21,,,,,0,0,,,,,
US1NYLW0003,1/26/21,,,,,0,0,,,,,
US1NYLW0003,1/27/21,,,,,,6,,,,,
US1NYLW0003,1/28/21,,,,,0,0,,,,,
US1NYLW0003,1/29/21,,,,,,0,,,,,
US1NYLW0003,1/30/21,,,,,,0,,,,,
US1NYLW0003,1/31/21,,,,,,0,,,,,
US1NYNG0030,1/1/21,,,,,0,0,0,,,,
US1NYNG0030,1/2/21,,,,,0.71,0.5,0.3,,,,
US1NYNG0030,1/3/21,,,,,0,0,0,,,,
US1NYNG0030,1/4/21,,,,,0.06,0.3,0,,,,
US1NYNG0030,1/5/21,,,,,0,0,0,,,,
US1NYNG0030,1/6/21,,,,,0.02,0,0,,,,
US1NYNG0030,1/7/21,,,,,0.03,0.1,0,,,,
US1NYNG0030,1/8/21,,,,,0,0,0,,,,
US1NYNG0030,1/9/21,,,,,0,0,0,,,,
US1NYNG0030,1/10/21,,,,,0,0,0,,,,
US1NYNG0030,1/11/21,,,,,0,0,0,,,,
US1NYNG0030,1/12/21,,,,,0.02,0.1,0,,,,
US1NYNG0030,1/13/21,,,,,0.09,0,0,,,,
US1NYNG0030,1/14/21,,,,,0,0,0,,,,
US1NYNG0030,1/15/21,,,,,0,0,0,,,,
US1NYNG0030,1/16/21,,,,,0.23,0,0,,,,
US1NYNG0030,1/17/21,,,,,0,0,0,,,,
US1NYNG0030,1/18/21,,,,,0.04,0.4,0.4,,,,
US1NYNG0030,1/19/21,,,,,0.05,1.1,1.1,,,,
US1NYNG0030,1/20/21,,,,,0.01,0.1,0.1,,,,
US1NYNG0030,1/21/21,,,,,0.01,0,0,,,,
US1NYNG0030,1/22/21,,,,,0,0,0,,,,
US1NYNG0030,1/23/21,,,,,0.08,2,2,,,,
US1NYNG0030,1/24/21,,,,,0,0,1.1,,,,
US1NYNG0030,1/25/21,,,,,0,0,0.9,,,,
US1NYNG0030,1/26/21,,,,,0,0,0,,,,
US1NYNG0030,1/27/21,,,,,0.25,2.7,2.7,,,,
US1NYNG0030,1/28/21,,,,,0.01,0.1,2.7,,,,
US1NYNG0030,1/29/21,,,,,0.01,0.1,2.5,,,,
US1NYNG0030,1/30/21,,,,,0.07,3.2,4.8,,,,
US1NYNG0030,1/31/21,,,,,0,0.2,4.2,,,,
US1NYLW0002,1/2/21,,,,,0.55,3,,,,,
US1NYLW0002,1/4/21,,,,,0.03,0.5,,,,,
US1NYLW0002,1/5/21,,,,,0,0,,,,,
US1NYLW0002,1/12/21,,,,,0.09,0.5,,,,,
US1NYLW0002,1/17/21,,,,,0.8,6.5,,,,,
US1NYLW0002,1/20/21,,,,,0.28,4.5,,,,,
US1NYLW0002,1/21/21,,,,,0.05,1,,,,,
US1NYLW0002,1/22/21,,,,,0.43,5,,,,,
US1NYLW0002,1/23/21,,,,,0.13,3,,,,,
US1NYLW0002,1/27/21,,,,,0.2,2.5,,,,,
US1NYLW0002,1/28/21,,,,,0.01,0.5,,,,,
USC00301966,1/1/21,,,,,0,,,,30,20,27
USC00301966,1/2/21,,,,,0.86,,,,32,20,25
USC00301966,1/3/21,,,,,0,,,,26,22,26
USC00301966,1/4/21,,,,,0,,,,31,22,29
USC00301966,1/5/21,,,,,0,,,,30,21,23
USC00301966,1/6/21,,,,,0,,,,26,19,23
USC00301966,1/7/21,,,,,0,,,,27,16,23
USC00301966,1/8/21,,,,,0,,,,28,8,22
USC00301966,1/9/21,,,,,0,,,,30,14,28
USC00301966,1/10/21,,,,,0,,,,30,11,23
USC00301966,1/11/21,,,,,0,,,,28,10,25
USC00301966,1/12/21,,,,,0,,,,29,24,28
USC00301966,1/13/21,,,,,0,,,,31,21,30
USC00301966,1/14/21,,,,,0,,,,34,27,33
USC00301966,1/15/21,,,,,0,,,,34,20,32
USC00301966,1/16/21,,,,,0.75,,,,34,30,33
USC00301966,1/17/21,,,,,0.08,,,,33,27,28
USC00301966,1/18/21,,,,,0,,,,28,20,21
USC00301966,1/19/21,,,,,0,,,,25,4,20
USC00301966,1/20/21,,,,,0.16,,,,20,-6,15
USC00301966,1/21/21,,,,,0,,,,30,14,25
USC00301966,1/22/21,,,,,0,,,,25,-2,0
USC00301966,1/23/21,,,,,0,,,,12,-6,10
USC00301966,1/25/21,,,,,0.07,,,,22,,22
USC00301966,1/26/21,,,,,0,,,,30,17,21
USC00301966,1/27/21,,,,,0,,,,22,16,22
USC00301966,1/28/21,,,,,0,,,,22,7,7
USC00301966,1/29/21,,,,,0,,,,7,-12,1
USC00301966,1/30/21,,,,,0,,,,5,-7,1
USC00301966,1/31/21,,,,,0,,,,11,-12,8
US1NYSF0148,1/14/21,,,,,0,0,,,,,
US1NYSF0148,1/16/21,,,,,1.49,,,,,,
US1NYSF0148,1/17/21,,,,,0,,,,,,
US1NYSF0148,1/18/21,,,,,0,0,,,,,
US1NYSF0148,1/19/21,,,,,0,0,,,,,
US1NYSF0148,1/20/21,,,,,0,,,,,,
US1NYSF0148,1/21/21,,,,,0,0,,,,,
US1NYSF0148,1/22/21,,,,,0,0,,,,,
US1NYSF0148,1/23/21,,,,,0,0,,,,,
US1NYSF0148,1/24/21,,,,,0,0,,,,,
US1NYSF0148,1/26/21,,,,,0,0,,,,,
US1NYSF0148,1/27/21,,,,,0.05,,,,,,
US1NYSF0148,1/28/21,,,,,0,0,,,,,
US1NYSF0148,1/29/21,,,,,0,0,,,,,
US1NYSF0148,1/30/21,,,,,0,0,,,,,
US1NYSF0148,1/31/21,,,,,0,0,,,,,
USC00309690,1/1/21,,,,,0.01,0,0,,,,
USC00309690,1/2/21,,,,,0.55,0.5,,,,,
USC00309690,1/3/21,,,,,0.08,0.8,0,,,,
USC00309690,1/4/21,,,,,0,0,0,,,,
USC00309690,1/5/21,,,,,0,0,0,,,,
USC00309690,1/6/21,,,,,0,0,0,,,,
USC00309690,1/7/21,,,,,0,0,0,,,,
USC00309690,1/8/21,,,,,0,0,0,,,,
USC00309690,1/9/21,,,,,0,0,0,,,,
USC00309690,1/10/21,,,,,0,0,0,,,,
USC00309690,1/11/21,,,,,0,0,0,,,,
USC00309690,1/12/21,,,,,0,0,0,,,,
USC00309690,1/13/21,,,,,0,0,0,,,,
USC00309690,1/14/21,,,,,0,0,0,,,,
USC00309690,1/15/21,,,,,0,0,0,,,,
USC00309690,1/16/21,,,,,0.22,0,0,,,,
USC00309690,1/17/21,,,,,0,0,0,,,,
USC00309690,1/18/21,,,,,0.25,0.8,,,,,
USC00309690,1/19/21,,,,,0.05,0.2,,,,,
USC00309690,1/20/21,,,,,0.21,0.8,1,,,,
USC00309690,1/21/21,,,,,0,0,,,,,
USC00309690,1/22/21,,,,,0,0,,,,,
USC00309690,1/23/21,,,,,0,0,,,,,
USC00309690,1/24/21,,,,,0,0,,,,,
USC00309690,1/25/21,,,,,0,0,,,,,
USC00309690,1/26/21,,,,,0,0,,,,,
USC00309690,1/27/21,,,,,0.55,5.5,5,,,,
USC00309690,1/28/21,,,,,0,0,,,,,
USC00309690,1/29/21,,,,,0.08,0.8,,,,,
USC00309690,1/30/21,,,,,0,0,,,,,
USC00309690,1/31/21,,,,,0,0,,,,,
USC00306062,1/4/21,4,,1.09,,,3.5,4,,,,
USC00306062,1/5/21,,,,,0,0,3,,,,
USC00306062,1/6/21,,,,,0.02,0.1,3,,,,
USC00306062,1/7/21,,,,,0,0,3,,,,
USC00306062,1/8/21,,,,,0,0,3,,,,
USC00306062,1/11/21,3,,0,,,0,3,,,,
USC00306062,1/12/21,,,,,0.01,0,3,,,,
USC00306062,1/13/21,,,,,0,0,3,,,,
USC00306062,1/14/21,,,,,0,0,3,,,,
USC00306062,1/15/21,,,,,0,0,3,,,,
USC00306062,1/19/21,4,,0.48,,,0.5,5,,,,
USC00306062,1/20/21,,,,,0.01,0.3,5,,,,
USC00306062,1/21/21,,,,,0,0,5,,,,
USC00306062,1/22/21,,,,,0.06,1.4,6,,,,
USC00306062,1/25/21,3,,0,,,0,5,,,,
USC00306062,1/26/21,,,,,0,0,5,,,,
USC00306062,1/27/21,,,,,0.56,6.5,12,,,,
USC00306062,1/28/21,,,,,0,0,9,,,,
USC00306062,1/29/21,,,,,0,0,9,,,,
USC00306184,1/1/21,,,,,0,0,,,,,
USC00306184,1/2/21,,,,,0.57,0.5,,,,,
USC00306184,1/3/21,,,,,0,0,,,,,
USC00306184,1/4/21,,,,,0.07,1,,,,,
USC00306184,1/5/21,,,,,0,0,,,,,
USC00306184,1/6/21,,,,,0,0,,,,,
USC00306184,1/7/21,,,,,0,0,,,,,
USC00306184,1/8/21,,,,,0,0,,,,,
USC00306184,1/9/21,,,,,0,0,,,,,
USC00306184,1/10/21,,,,,0,0,,,,,
USC00306184,1/11/21,,,,,0,0,,,,,
USC00306184,1/12/21,,,,,0.12,0.7,,,,,
USC00306184,1/13/21,,,,,0,0,,,,,
USC00306184,1/14/21,,,,,0.05,0.1,,,,,
USC00306184,1/15/21,,,,,0,0,,,,,
USC00306184,1/16/21,,,,,0.33,4.5,,,,,
USC00306184,1/17/21,,,,,0.68,7,,,,,
USC00306184,1/18/21,,,,,0.11,2,,,,,
USC00306184,1/19/21,,,,,0,0.8,,,,,
USC00306184,1/20/21,,,,,0.37,5.1,,,,,
USC00306184,1/21/21,,,,,0.03,0.8,,,,,
USC00306184,1/22/21,,,,,0.48,8,,,,,
USC00306184,1/23/21,,,,,0.09,1.4,,,,,
USC00306184,1/24/21,,,,,0,0,,,,,
USC00306184,1/25/21,,,,,0,0,,,,,
USC00306184,1/26/21,,,,,0,0,,,,,
USC00306184,1/27/21,,,,,0.32,4.2,,,,,
USC00306184,1/28/21,,,,,0,0.4,,,,,
USC00306184,1/29/21,,,,,0.03,0.5,,,,,
USC00306184,1/30/21,,,,,0,0,,,,,
USC00306184,1/31/21,,,,,0,0,,,,,
USC00300870,1/3/21,3,,0,,,0,2,,35,27,27
USC00300870,1/4/21,,,,,0.15,0.8,4,,32,27,31
USC00300870,1/5/21,,,,,0.02,0,3,,34,31,31
USC00300870,1/6/21,,,,,0,0,2,,35,27,29
USC00300870,1/7/21,,,,,0,,2,,34,27,27
USC00300870,1/8/21,,,,,0,0,2,,30,19,19
USC00300870,1/9/21,,,,,0,0,2,,23,9,10
USC00300870,1/10/21,,,,,0,0,2,,32,10,20
USC00300870,1/11/21,,,,,0,0,2,,31,20,24
USC00300870,1/12/21,,,,,0,0,2,,33,24,32
USC00300870,1/13/21,,,,,0.04,0.4,2,,33,24,30
USC00300870,1/14/21,,,,,0,0,2,,35,25,31
USC00300870,1/15/21,,,,,0,0,2,,37,26,27
USC00300870,1/16/21,,,,,0.34,0.3,2,,37,26,32
USC00300870,1/17/21,,,,,0.03,0.2,2,,36,32,32
USC00300870,1/19/21,2,,0.35,,,1.2,4,,34,24,26
USC00300870,1/20/21,,,,,0.08,1.5,5,,35,26,26
USC00300870,1/21/21,,,,,0.13,1,6,,35,20,21
USC00300870,1/22/21,,,,,0,0,6,,37,21,34
USC00300870,1/23/21,,,,,0.45,6.5,12,,34,16,16
USC00300870,1/24/21,,,,,0,0,10,,21,-2,-2
USC00300870,1/25/21,,,,,0,0,10,,22,-2,1
USC00300870,1/26/21,,,,,0,0,8,,27,-6,22
USC00300870,1/27/21,,,,,0.43,3,11,,27,22,25
USC00300870,1/28/21,,,,,0.04,1,11,,30,16,17
USC00300870,1/29/21,,,,,0.05,1,11,,20,4,8
USC00300870,1/30/21,,,,,0.03,0.2,10,,16,8,10
USC00300870,1/31/21,,,,,0,0,10,,22,1,7
US1NYCL0012,1/1/21,,,,,0,,,,,,
US1NYCL0012,1/2/21,,,,,0.9,7,7,,,,
US1NYCL0012,1/3/21,,,,,0,0,7,,,,
US1NYCL0012,1/4/21,,,,,0,0,6,,,,
US1NYCL0012,1/5/21,,,,,0,0,6,,,,
US1NYCL0012,1/6/21,,,,,0,,,,,,
US1NYCL0012,1/7/21,,,,,0,,5,,,,
US1NYCL0012,1/8/21,,,,,0,0,5,,,,
US1NYCL0012,1/9/21,,,,,0,0,5,,,,
US1NYCL0012,1/10/21,,,,,0,0,5,,,,
US1NYCL0012,1/11/21,,,,,0,0,4,,,,
US1NYCL0012,1/12/21,,,,,0,0,4,,,,
US1NYCL0012,1/13/21,,,,,0,0,4,,,,
US1NYCL0012,1/14/21,,,,,0,0,4,,,,
US1NYCL0012,1/15/21,,,,,0,0,4,,,,
US1NYCL0012,1/16/21,,,,,0.34,3,7,,,,
US1NYCL0012,1/17/21,,,,,0.05,1,6,,,,
US1NYCL0012,1/18/21,,,,,0,0,6,,,,
US1NYCL0012,1/19/21,,,,,0,0,6,,,,
US1NYCL0012,1/20/21,,,,,0.18,1,7,,,,
US1NYCL0012,1/21/21,,,,,0,0,7,,,,
US1NYCL0012,1/22/21,,,,,0.22,2,9,,,,
US1NYCL0012,1/23/21,,,,,0,0,9,,,,
US1NYCL0012,1/24/21,,,,,0,0,9,,,,
US1NYCL0012,1/25/21,,,,,0,0,9,,,,
US1NYCL0012,1/26/21,,,,,0,0,9,,,,
US1NYCL0012,1/27/21,,,,,0.16,2,14,,,,
US1NYCL0012,1/28/21,,,,,0,0,14,,,,
US1NYCL0012,1/29/21,,,,,0,0,14,,,,
US1NYCL0012,1/30/21,,,,,0,0,14,,,,
US1NYCL0012,1/31/21,,,,,0,0,0,,,,
US1NYCL0015,1/2/21,,,,,0.88,6.8,,,,,
US1NYCL0015,1/4/21,2,,,,,,6.5,,,,
US1NYWR0021,1/1/21,,,,,0,0,,,,,
US1NYWR0021,1/2/21,,,,,0.73,2.2,,,,,
US1NYWR0021,1/3/21,,,,,0.07,0.6,,,,,
US1NYWR0021,1/4/21,,,,,0.17,2.3,,,,,
US1NYWR0021,1/5/21,,,,,0,0,,,,,
US1NYWR0021,1/6/21,,,,,0.04,0.6,,,,,
US1NYWR0021,1/7/21,,,,,0,0,,,,,
US1NYWR0021,1/8/21,,,,,0,0,,,,,
US1NYWR0021,1/9/21,,,,,0,0,,,,,
US1NYWR0021,1/10/21,,,,,0,0,,,,,
US1NYWR0021,1/11/21,,,,,0,0,,,,,
US1NYWR0021,1/12/21,,,,,0.02,0.2,,,,,
US1NYWR0021,1/13/21,,,,,0,0,,,,,
US1NYWR0021,1/14/21,,,,,0,0,,,,,
US1NYWR0021,1/15/21,,,,,0,0,,,,,
US1NYWR0021,1/16/21,,,,,0.56,4.7,,,,,
US1NYWR0021,1/17/21,,,,,0.35,1.4,,,,,
US1NYWR0021,1/18/21,,,,,0.06,0.8,,,,,
US1NYWR0021,1/19/21,,,,,0,0,,,,,
US1NYWR0021,1/20/21,,,,,0.04,1.3,,,,,
US1NYWR0021,1/21/21,,,,,0,0,,,,,
US1NYWR0021,1/22/21,,,,,0.05,1,,,,,
US1NYWR0021,1/23/21,,,,,0.02,0.8,,,,,
US1NYWR0021,1/24/21,,,,,0,0,,,,,
US1NYWR0021,1/25/21,,,,,0,0,,,,,
US1NYWR0021,1/26/21,,,,,0,0,,,,,
US1NYWR0021,1/27/21,,,,,0.36,5.8,,,,,
US1NYWR0021,1/28/21,,,,,0,0,,,,,
US1NYWR0021,1/29/21,,,,,0,0,,,,,
US1NYWR0021,1/30/21,,,,,0,0,,,,,
US1NYWR0021,1/31/21,,,,,0,0,,,,,
US1NYAB0032,1/1/21,,,,,0,0,,,,,
US1NYAB0032,1/2/21,,,,,0.05,0.1,,,,,
US1NYAB0032,1/3/21,,,,,0.04,,,,,,
US1NYAB0032,1/4/21,,,,,,2,,,,,
US1NYAB0032,1/5/21,,,,,0,0,,,,,
US1NYAB0032,1/6/21,,,,,0,0,,,,,
US1NYAB0032,1/7/21,,,,,0,0,,,,,
US1NYAB0032,1/8/21,,,,,0,0,,,,,
US1NYAB0032,1/9/21,,,,,0,0,,,,,
US1NYAB0032,1/10/21,,,,,0,0,,,,,
US1NYAB0032,1/11/21,,,,,0,0,,,,,
US1NYAB0032,1/12/21,,,,,0,0,,,,,
US1NYAB0032,1/13/21,,,,,0,0,,,,,
US1NYAB0032,1/14/21,,,,,0,0,,,,,
US1NYAB0032,1/15/21,,,,,0,0,,,,,
US1NYAB0032,1/17/21,,,,,0.28,,,,,,
US1NYAB0032,1/18/21,,,,,0,0,,,,,
US1NYAB0032,1/19/21,,,,,0,0,,,,,
US1NYAB0032,1/20/21,,,,,0,0,,,,,
US1NYAB0032,1/21/21,,,,,0,0,,,,,
US1NYAB0032,1/22/21,,,,,0,0,,,,,
US1NYAB0032,1/23/21,,,,,0,0,,,,,
US1NYAB0032,1/24/21,,,,,0,0,,,,,
US1NYAB0032,1/25/21,,,,,0,0,,,,,
US1NYAB0032,1/26/21,,,,,0,0,,,,,
US1NYAB0032,1/27/21,,,,,0.25,3.5,3.5,,,,
US1NYAB0032,1/28/21,,,,,0,,,,,,
US1NYAB0032,1/29/21,,,,,0,0,,,,,
US1NYAB0032,1/30/21,,,,,0,0,,,,,
US1NYAB0032,1/31/21,,,,,0,0,,,,,
US1NYSF0141,1/1/21,,,,,0.2,,,,,,
US1NYSF0141,1/2/21,,,,,0.73,,,,,,
US1NYSF0141,1/3/21,,,,,0,,,,,,
US1NYSF0141,1/4/21,,,,,0.12,,,,,,
US1NYSF0141,1/5/21,,,,,0,,,,,,
US1NYSF0141,1/6/21,,,,,0,,,,,,
US1NYSF0141,1/7/21,,,,,0,,,,,,
US1NYSF0141,1/10/21,3,,0,,,,,,,,
US1NYSF0141,1/11/21,,,,,0,,,,,,
US1NYSF0141,1/13/21,2,,0,,,,,,,,
US1NYSF0141,1/15/21,2,,0,,,,,,,,
US1NYSF0141,1/16/21,,,,,0.75,,,,,,
US1NYSF0141,1/19/21,3,,0,,,,,,,,
US1NYSF0141,1/20/21,,,,,0,,,,,,
US1NYSF0141,1/21/21,,,,,0.04,,,,,,
US1NYSF0141,1/22/21,,,,,0,,,,,,
US1NYSF0141,1/25/21,3,,0,,,,,,,,
US1NYSF0141,1/26/21,,,,,0,0,,,,,
US1NYSF0141,1/27/21,,,,,0.15,,,,,,
US1NYSF0141,1/28/21,,,,,0,,,,,,
US1NYSF0141,1/29/21,,,,,0,0,,,,,
US1NYSF0141,1/30/21,,,,,0,0,,,,,
US1NYSF0141,1/31/21,,,,,0,0,,,,,
US1NYAB0056,1/2/21,,,,,0.61,1.5,1.5,,,,
US1NYAB0056,1/3/21,,,,,0,0,0,,,,
US1NYAB0056,1/4/21,,,,,,4.2,4,,,,
US1NYAB0056,1/5/21,,,,,,0,3,,,,
US1NYAB0056,1/6/21,,,,,0,0,3,,,,
US1NYAB0056,1/7/21,,,,,0,0,2.5,,,,
US1NYAB0056,1/8/21,,,,,0,,,,,,
US1NYAB0056,1/9/21,,,,,0,,,,,,
US1NYAB0056,1/10/21,,,,,0,0,1.5,,,,
US1NYAB0056,1/11/21,,,,,0,0,1.5,,,,
US1NYAB0056,1/12/21,,,,,0,0,1,,,,
US1NYAB0056,1/13/21,,,,,0,0,1,,,,
US1NYAB0056,1/14/21,,,,,0,0,1,,,,
US1NYAB0056,1/15/21,,,,,0,0,1,,,,
US1NYAB0056,1/16/21,,,,,0.28,0.3,1,,,,
US1NYAB0056,1/17/21,,,,,0.19,,,,,,
US1NYAB0056,1/20/21,,,,,,0.1,0.5,,,,
US1NYAB0056,1/21/21,,,,,0.02,0.5,1,,,,
US1NYAB0056,1/22/21,,,,,0.02,0.5,1,,,,
US1NYAB0056,1/23/21,,,,,0,0,0,,,,
US1NYAB0056,1/24/21,,,,,0,0,0,,,,
US1NYAB0056,1/25/21,,,,,0,0,0,,,,
US1NYAB0056,1/26/21,,,,,0,0,0,,,,
US1NYAB0056,1/27/21,,,,,0.6,5.5,5,,,,
US1NYAB0056,1/28/21,,,,,0,0,3.5,,,,
US1NYAB0056,1/29/21,,,,,0,0,3.5,,,,
US1NYAB0056,1/30/21,,,,,0,0,3,,,,
US1NYAB0056,1/31/21,,,,,0,0,3,,,,
US1NYTG0005,1/1/21,,,,,,0,4.5,,,,
US1NYTG0005,1/2/21,,,,,,0.5,4.5,,,,
US1NYTG0005,1/3/21,,,,,,0,4,,,,
US1NYTG0005,1/4/21,,,,,,2.5,6.5,,,,
US1NYTG0005,1/5/21,,,,,,0,5,,,,
US1NYTG0005,1/6/21,,,,,,0,4,,,,
US1NYTG0005,1/7/21,,,,,,0,3.5,,,,
US1NYTG0005,1/8/21,,,,,,0,3,,,,
US1NYTG0005,1/9/21,,,,,,0,3,,,,
US1NYTG0005,1/10/21,,,,,,0,3,,,,
US1NYTG0005,1/11/21,,,,,,0,2.5,,,,
US1NYTG0005,1/12/21,,,,,,0,2,,,,
US1NYTG0005,1/13/21,,,,,,0,2,,,,
US1NYTG0005,1/14/21,,,,,,0,1.5,,,,
US1NYTG0005,1/15/21,,,,,,0,1.5,,,,
US1NYTG0005,1/16/21,,,,,,0.5,2,,,,
US1NYTG0005,1/17/21,,,,,,0,1.5,,,,
US1NYTG0005,1/18/21,,,,,,1,2.5,,,,
US1NYTG0005,1/19/21,,,,,,1,3,,,,
US1NYTG0005,1/20/21,,,,,,2,4.5,,,,
US1NYTG0005,1/21/21,,,,,,0,4,,,,
US1NYTG0005,1/22/21,,,,,,0,4,,,,
US1NYTG0005,1/23/21,,,,,,1.5,5.5,,,,
US1NYTG0005,1/24/21,,,,,,1.5,6,,,,
US1NYTG0005,1/25/21,,,,,,0,5,,,,
US1NYTG0005,1/26/21,,,,,,0,5,,,,
US1NYTG0005,1/27/21,,,,,,2,6.5,,,,
US1NYTG0005,1/28/21,,,,,,0.5,6.5,,,,
US1NYTG0005,1/29/21,,,,,,1.5,7,,,,
US1NYTG0005,1/30/21,,,,,,2.5,8,,,,
US1NYTG0005,1/31/21,,,,,,0,7,,,,
US1NYNS0016,1/20/21,,,,,0,0.6,,,,,
US1NYNS0018,1/1/21,,,,,0.43,,,,,,
US1NYNS0018,1/2/21,,,,,0.76,,,,,,
