RegionID,SizeRank,RegionName,RegionType,StateName,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31
394530,21,"Denver, CO",Msa,CO,239720.0,247405.0,252648.0,253798.0,251966.0,250780.0,251934.0,255502.0,256039.0,258074.0,261035.0,266958.0,269035.0,269952.0,269368.0,269479.0,267944.0,266949.0,266037.0,266786.0,269821.0,271203.0,272178.0,273460.0,275970.0,279843.0,281024.0,280824.0,279034.0,279051.0,280629.0,285913.0,291470.0,297036.0,301853.0,309051.0,312732.0,317656.0,318389.0,316845.0,314080.0,312710.0,316379.0,322240.0,326583.0,329697.0,333648.0,340560.0,345785.0,352256.0,356576.0,357860.0,354470.0,352622.0,355855.0,359314.0,364037.0,366333.0,370361.0,374316.0,378509.0,381157.0,384450.0,383366.0,381790.0,379751.0,381985.0,384199.0,389875.0,395460.0,404949.0,409029.0,414223.0,415450.0,417819.0,415427.0,414733.0,414116.0,414452.0,414013.0,414449.0,414323.0,414028.0,415136.0,416879.0,420872.0,422583.0,425525.0,426268.0,429795.0,431554.0,432944.0,432520.0,433292.0,435246.0,440272.0,440606.0,439682.0,438525.0,443022.0,451165.0,460461.0,468725.0,472457.0,472964.0,471296.0,473347.0,483752.0,498410.0,516035.0,529973.0,538120.0,542326.0,546181.0,549621.0,552273.0,554379.0,556953.0
394982,22,"Pittsburgh, PA",Msa,PA,129206.0,130365.0,135976.0,135996.0,137944.0,135083.0,135593.0,136233.0,138175.0,137641.0,137555.0,136458.0,137653.0,139047.0,141617.0,141951.0,142838.0,142426.0,140966.0,140387.0,139139.0,137915.0,136231.0,136319.0,138172.0,139170.0,140841.0,141705.0,144851.0,143905.0,142667.0,140724.0,142305.0,144398.0,145511.0,145378.0,144967.0,145819.0,146756.0,148146.0,149391.0,148136.0,145916.0,146332.0,148953.0,149958.0,148985.0,146944.0,148946.0,150352.0,153493.0,152727.0,153831.0,153061.0,154009.0,155027.0,154717.0,154881.0,154118.0,154038.0,154617.0,157184.0,159592.0,161131.0,160835.0,160254.0,160117.0,162274.0,162145.0,162308.0,161338.0,164355.0,165351.0,164775.0,166023.0,166694.0,167833.0,166250.0,164659.0,165128.0,166464.0,168548.0,169525.0,169467.0,170586.0,171261.0,173601.0,175164.0,177791.0,176633.0,176743.0,176448.0,177579.0,175826.0,174799.0,175835.0,182798.0,186237.0,185049.0,184482.0,186299.0,192870.0,194369.0,194865.0,191842.0,190357.0,192926.0,197590.0,199602.0,202538.0,205705.0,210281.0,208970.0,207220.0,206852.0,208677.0,207245.0,206775.0
394998,23,"Portland, OR",Msa,OR,225637.0,229809.0,233031.0,234260.0,234559.0,235466.0,237059.0,238961.0,240235.0,241779.0,241937.0,245385.0,246605.0,251639.0,253526.0,257892.0,260401.0,263577.0,263781.0,263913.0,261572.0,260526.0,262797.0,265869.0,269546.0,271539.0,274929.0,277730.0,278924.0,281202.0,280663.0,281357.0,281443.0,281637.0,282105.0,283468.0,287478.0,291886.0,295832.0,297390.0,298634.0,298426.0,299188.0,301467.0,306612.0,308945.0,309792.0,313767.0,320835.0,327234.0,331417.0,330736.0,334322.0,334886.0,337697.0,338713.0,339607.0,343715.0,344815.0,349825.0,353395.0,360033.0,364306.0,366925.0,367620.0,367061.0,368420.0,367539.0,368875.0,374260.0,379815.0,382825.0,382983.0,385538.0,389523.0,388217.0,389303.0,386439.0,388460.0,386747.0,386839.0,387030.0,390522.0,393152.0,394698.0,396261.0,398099.0,399778.0,398919.0,399225.0,401826.0,405245.0,407403.0,409872.0,409802.0,414927.0,415136.0,414453.0,414161.0,418543.0,427255.0,434104.0,441764.0,444026.0,445776.0,446922.0,454526.0,464214.0,473416.0,480691.0,486682.0,492940.0,498452.0,500847.0,506148.0,507825.0,511883.0,510634.0
394458,24,"Charlotte, NC",Msa,NC,164925.0,166997.0,169206.0,168602.0,167748.0,166470.0,167183.0,167468.0,169495.0,170716.0,172049.0,174228.0,175815.0,178972.0,181088.0,183343.0,184893.0,184358.0,185264.0,186523.0,189313.0,189652.0,187891.0,188333.0,189136.0,193099.0,194196.0,195290.0,191546.0,191182.0,190036.0,192826.0,192698.0,191923.0,193007.0,196823.0,200822.0,202377.0,203751.0,203457.0,203139.0,199728.0,197915.0,200864.0,201300.0,202783.0,200192.0,202484.0,206330.0,209511.0,212175.0,213066.0,214208.0,214457.0,216518.0,218739.0,219661.0,221816.0,220780.0,223968.0,226326.0,228399.0,229851.0,230216.0,229825.0,229928.0,231767.0,234648.0,239803.0,241338.0,245148.0,243535.0,245552.0,245448.0,246680.0,245197.0,245772.0,245723.0,249038.0,251164.0,254959.0,255898.0,257465.0,258165.0,260520.0,263127.0,264759.0,267006.0,266430.0,269784.0,270911.0,271940.0,271965.0,274339.0,277954.0,280534.0,282085.0,278612.0,276371.0,277603.0,285786.0,292850.0,298815.0,300354.0,298905.0,298980.0,300629.0,306195.0,310697.0,319042.0,324415.0,330175.0,333152.0,339398.0,344060.0,348726.0,350803.0,357390.0
395045,25,"Sacramento, CA",Msa,CA,205215.0,207117.0,210296.0,212552.0,215010.0,218086.0,220751.0,226041.0,231752.0,238202.0,242379.0,248811.0,252875.0,261978.0,270327.0,276319.0,278690.0,280181.0,281631.0,283441.0,284028.0,285199.0,290485.0,294963.0,297873.0,302756.0,305311.0,307439.0,306056.0,306659.0,307691.0,306862.0,310236.0,311863.0,320858.0,319897.0,322861.0,321675.0,324007.0,322397.0,321380.0,321371.0,324122.0,328874.0,333099.0,336568.0,336226.0,338630.0,341283.0,347193.0,350465.0,351755.0,354064.0,355952.0,358796.0,359325.0,359902.0,360566.0,361187.0,364562.0,366433.0,371584.0,374973.0,378783.0,379672.0,381543.0,385971.0,389443.0,391382.0,390606.0,393459.0,396386.0,400380.0,401773.0,403350.0,403697.0,403490.0,404124.0,403092.0,405548.0,403761.0,404991.0,404341.0,407524.0,411835.0,415059.0,417935.0,418632.0,420104.0,419146.0,418347.0,420172.0,423531.0,429803.0,432277.0,436609.0,436941.0,435541.0,435141.0,442999.0,454435.0,466669.0,473813.0,477619.0,478088.0,479150.0,485198.0,495916.0,504882.0,516229.0,527418.0,536068.0,541638.0,541302.0,542666.0,545152.0,546629.0,549727.0
395055,26,"San Antonio, TX",Msa,TX,155794.0,158828.0,161022.0,160969.0,159552.0,158584.0,159882.0,162875.0,163327.0,162485.0,161391.0,161786.0,163839.0,165710.0,168901.0,170991.0,172275.0,171072.0,170581.0,170950.0,172271.0,173437.0,173602.0,174418.0,175935.0,177878.0,178738.0,178595.0,177526.0,179531.0,180661.0,183242.0,182904.0,184902.0,186151.0,188683.0,189352.0,190673.0,192480.0,193488.0,193457.0,191046.0,189832.0,187838.0,188882.0,191537.0,194148.0,196019.0,197873.0,201512.0,202859.0,204128.0,203284.0,203678.0,203954.0,204552.0,205090.0,204289.0,204542.0,203327.0,206237.0,208908.0,211869.0,211361.0,211008.0,209783.0,210159.0,212189.0,216617.0,220284.0,219705.0,218894.0,219106.0,222834.0,223976.0,225313.0,225251.0,222701.0,223034.0,222317.0,223701.0,223050.0,223685.0,224817.0,225825.0,227901.0,229519.0,231232.0,231447.0,230683.0,232497.0,232720.0,233868.0,233111.0,234423.0,235048.0,236982.0,237841.0,239291.0,243012.0,246746.0,250719.0,253636.0,256262.0,257941.0,259097.0,261444.0,262688.0,265795.0,269565.0,274583.0,280147.0,284222.0,288807.0,293695.0,298416.0,301824.0,303906.0
394943,27,"Orlando, FL",Msa,FL,130480.0,133147.0,134931.0,137964.0,138891.0,141835.0,142352.0,144934.0,146376.0,149628.0,153815.0,156022.0,160581.0,162855.0,166410.0,168105.0,171617.0,174888.0,176384.0,177911.0,179233.0,182356.0,184061.0,186765.0,188436.0,190227.0,189268.0,189374.0,191379.0,193213.0,192558.0,193565.0,196677.0,200890.0,201022.0,201381.0,199527.0,201419.0,200971.0,201257.0,202190.0,203408.0,205790.0,208885.0,210733.0,214821.0,214406.0,215535.0,214776.0,217303.0,219428.0,219725.0,220447.0,220119.0,221002.0,222667.0,224601.0,227658.0,230050.0,233320.0,235711.0,235776.0,236523.0,234642.0,235301.0,236342.0,238422.0,239822.0,239677.0,243774.0,246173.0,246905.0,246498.0,247678.0,249003.0,248685.0,249696.0,251863.0,253677.0,254413.0,255104.0,257148.0,261015.0,262038.0,261985.0,261798.0,264761.0,266391.0,268387.0,268186.0,269915.0,269289.0,273131.0,274700.0,277510.0,275112.0,276444.0,277197.0,277683.0,277514.0,279285.0,280760.0,281776.0,283158.0,284800.0,286701.0,290540.0,295907.0,301714.0,305703.0,311644.0,319019.0,325450.0,331385.0,336090.0,340547.0,344694.0,348401.0
394466,28,"Cincinnati, OH",Msa,OH,136751.0,140175.0,142040.0,142966.0,143353.0,143090.0,142276.0,141372.0,142605.0,144067.0,145593.0,146885.0,147926.0,151106.0,152383.0,154187.0,152382.0,152578.0,151334.0,151044.0,150551.0,146906.0,144343.0,142859.0,142726.0,144959.0,146143.0,148759.0,148944.0,148768.0,148525.0,149624.0,150019.0,150544.0,150269.0,151571.0,150774.0,153170.0,152596.0,154056.0,151302.0,152039.0,150943.0,151519.0,152139.0,152585.0,153618.0,153021.0,155336.0,156598.0,159104.0,159560.0,158700.0,157947.0,157981.0,160739.0,161397.0,163117.0,162384.0,163457.0,163464.0,163955.0,164482.0,164184.0,166439.0,167177.0,168010.0,169146.0,170043.0,171659.0,172568.0,175404.0,177163.0,177808.0,176375.0,174190.0,173916.0,173386.0,174325.0,176308.0,176484.0,176901.0,177129.0,180617.0,182994.0,184732.0,185682.0,186495.0,185454.0,186376.0,187036.0,189367.0,192100.0,192881.0,195637.0,197247.0,200812.0,197936.0,197032.0,197722.0,205177.0,208179.0,211329.0,212217.0,212075.0,210016.0,207897.0,209158.0,214230.0,218577.0,227126.0,230126.0,234378.0,233008.0,234382.0,234280.0,234325.0,232614.0
394475,29,"Cleveland, OH",Msa,OH,119749.0,120761.0,124719.0,126875.0,129902.0,128963.0,127476.0,125945.0,126994.0,125093.0,125239.0,126394.0,127188.0,129613.0,131275.0,134391.0,132883.0,133008.0,129582.0,128505.0,124611.0,123156.0,119470.0,121029.0,121958.0,125363.0,125755.0,127436.0,128664.0,126704.0,125419.0,125863.0,129024.0,127501.0,125238.0,124196.0,125213.0,128883.0,129315.0,132453.0,132164.0,132731.0,131933.0,131139.0,131272.0,130101.0,131262.0,129106.0,129334.0,130395.0,134578.0,135713.0,134074.0,133305.0,131531.0,133659.0,133192.0,134323.0,135256.0,135568.0,136784.0,138877.0,140028.0,141828.0,139591.0,140394.0,140370.0,143006.0,143533.0,143056.0,141657.0,142193.0,143751.0,144002.0,142674.0,140663.0,140666.0,142461.0,142780.0,142254.0,140888.0,144585.0,145960.0,149343.0,148054.0,150990.0,151408.0,153359.0,152992.0,151970.0,151529.0,151014.0,152025.0,155189.0,158030.0,161548.0,163217.0,163399.0,161559.0,161003.0,163579.0,167483.0,170991.0,171845.0,173550.0,172458.0,173314.0,172470.0,173228.0,174494.0,177371.0,181332.0,185067.0,185040.0,185237.0,184774.0,185615.0,185771.0
394735,30,"Kansas City, MO",Msa,MO,139972.0,142763.0,146183.0,146817.0,147414.0,150066.0,150818.0,150606.0,152098.0,151911.0,152042.0,149318.0,149818.0,153725.0,157436.0,159965.0,159722.0,159224.0,159925.0,161836.0,163364.0,165252.0,164570.0,161656.0,159585.0,161046.0,164501.0,166089.0,167113.0,167178.0,165951.0,166434.0,168325.0,169652.0,170921.0,170853.0,172316.0,174307.0,176180.0,174651.0,173544.0,172597.0,173200.0,173455.0,175118.0,176486.0,178463.0,178059.0,179660.0,182098.0,185502.0,185871.0,185935.0,186608.0,188347.0,187176.0,187514.0,187794.0,193046.0,195044.0,196217.0,196662.0,198597.0,199665.0,199365.0,199108.0,197778.0,198608.0,199784.0,205514.0,208978.0,213215.0,214120.0,213805.0,211359.0,209789.0,208676.0,207906.0,209271.0,211128.0,212129.0,214545.0,215881.0,220539.0,222308.0,224931.0,224508.0,222842.0,222687.0,223640.0,222900.0,222334.0,223630.0,227514.0,230457.0,235615.0,237391.0,237860.0,234707.0,238418.0,244188.0,252517.0,255644.0,256920.0,253528.0,253770.0,256460.0,261133.0,263859.0,266257.0,266992.0,269794.0,269835.0,272737.0,272465.0,274772.0,275949.0,276913.0
394775,31,"Las Vegas, NV",Msa,NV,129418.0,130972.0,132882.0,134312.0,136948.0,139196.0,141674.0,144078.0,147519.0,153771.0,157853.0,162976.0,164323.0,168591.0,171859.0,174784.0,179809.0,182931.0,186026.0,186563.0,187976.0,190400.0,193277.0,195279.0,192886.0,192285.0,193652.0,195730.0,198747.0,200855.0,203445.0,205493.0,207417.0,208576.0,209495.0,209947.0,210543.0,211636.0,215029.0,217554.0,220167.0,220748.0,221563.0,223488.0,223836.0,224527.0,224277.0,224159.0,224726.0,224902.0,224065.0,221603.0,220188.0,221175.0,222246.0,223872.0,225726.0,232437.0,238358.0,244409.0,246410.0,247586.0,250047.0,253314.0,256074.0,258638.0,260115.0,261463.0,265193.0,266020.0,269991.0,271648.0,277526.0,281639.0,283979.0,284047.0,284445.0,288229.0,292048.0,295186.0,296727.0,298948.0,300191.0,300567.0,299625.0,298078.0,297504.0,297999.0,301132.0,303555.0,305434.0,306422.0,306736.0,305837.0,307468.0,308882.0,309917.0,310760.0,314048.0,318790.0,319857.0,318222.0,318970.0,320660.0,322910.0,323463.0,325919.0,331313.0,338389.0,346494.0,353934.0,363054.0,368930.0,373411.0,376098.0,381367.0,387826.0,395238.0
394492,32,"Columbus, OH",Msa,OH,142958.0,146996.0,148744.0,151094.0,152614.0,153463.0,151005.0,149238.0,149092.0,148104.0,146540.0,146726.0,146547.0,149649.0,152923.0,158029.0,159887.0,159832.0,159187.0,158721.0,157140.0,154042.0,150866.0,150782.0,151648.0,155543.0,157469.0,158338.0,157277.0,157908.0,160020.0,161049.0,161566.0,158388.0,158977.0,159743.0,160614.0,164790.0,166385.0,168572.0,167720.0,168834.0,170499.0,171373.0,169523.0,169045.0,168330.0,169433.0,170620.0,171392.0,171118.0,171376.0,171804.0,174119.0,175300.0,176992.0,176633.0,176696.0,175240.0,176463.0,178118.0,183015.0,186325.0,187219.0,184273.0,182393.0,185653.0,187406.0,192082.0,193841.0,198070.0,198109.0,197465.0,196501.0,200918.0,201341.0,200187.0,196548.0,197937.0,198711.0,199906.0,198738.0,200842.0,202607.0,208824.0,213218.0,216654.0,216189.0,212583.0,209072.0,210177.0,210577.0,210853.0,211967.0,217036.0,224459.0,229583.0,230364.0,226950.0,227737.0,229567.0,232206.0,231465.0,231927.0,232073.0,232746.0,230067.0,233668.0,238939.0,249622.0,257505.0,260470.0,264327.0,263162.0,264562.0,260988.0,263333.0,263715.0
394705,33,"Indianapolis, IN",Msa,IN,125211.0,127713.0,130205.0,129959.0,129763.0,125637.0,125009.0,125129.0,127992.0,129391.0,128255.0,127973.0,126343.0,127149.0,129609.0,132950.0,134843.0,134763.0,133919.0,133644.0,135766.0,136606.0,138990.0,137862.0,137246.0,134822.0,137035.0,139272.0,142380.0,143484.0,143145.0,143771.0,142786.0,144159.0,142458.0,145667.0,146526.0,149745.0,150321.0,151418.0,150253.0,150847.0,147952.0,148323.0,146718.0,148952.0,150312.0,152179.0,152866.0,153510.0,153855.0,154766.0,153100.0,154781.0,155925.0,157776.0,157744.0,158120.0,160342.0,162620.0,164290.0,164330.0,164574.0,164621.0,163254.0,162448.0,164413.0,166871.0,168259.0,169975.0,171865.0,174998.0,176739.0,177360.0,179642.0,179476.0,178886.0,177290.0,178092.0,180797.0,182209.0,184386.0,184895.0,185849.0,186964.0,188044.0,190433.0,192563.0,196206.0,196223.0,198068.0,196741.0,198924.0,198096.0,200856.0,205624.0,210846.0,213088.0,211534.0,212497.0,216398.0,222546.0,226086.0,227455.0,225470.0,226305.0,228582.0,229913.0,232482.0,236905.0,242991.0,247001.0,247399.0,248318.0,251945.0,255265.0,256798.0,254874.0
395059,34,"San Jose, CA",Msa,CA,506837.0,519732.0,530552.0,536251.0,544624.0,550277.0,554787.0,568526.0,579119.0,595982.0,604283.0,619631.0,634341.0,648832.0,657475.0,651731.0,649631.0,655484.0,667084.0,676919.0,678286.0,679941.0,690796.0,707520.0,716150.0,717350.0,716071.0,707300.0,706790.0,711333.0,724803.0,731647.0,733875.0,733652.0,739632.0,754813.0,763957.0,778743.0,786327.0,798968.0,803015.0,803354.0,797897.0,798282.0,804100.0,807277.0,812892.0,817410.0,833112.0,846486.0,847428.0,841653.0,825134.0,830383.0,835154.0,846326.0,848050.0,854332.0,863095.0,883653.0,893789.0,903972.0,906763.0,909549.0,911724.0,924529.0,938977.0,965793.0,979583.0,992813.0,1029975.0,1091022.0,1130244.0,1143540.0,1125519.0,1110129.0,1103218.0,1077226.0,1088807.0,1067060.0,1060313.0,1041007.0,1033886.0,1040568.0,1039161.0,1047989.0,1063226.0,1068109.0,1051837.0,1028144.0,1010151.0,1026736.0,1032214.0,1033909.0,1048447.0,1067076.0,1091158.0,1084402.0,1084446.0,1089688.0,1108888.0,1124737.0,1143963.0,1139127.0,1146002.0,1152978.0,1164488.0,1182813.0,1205268.0,1236159.0,1263905.0,1272716.0,1290032.0,1291099.0,1306695.0,1322922.0,1347238.0,1338906.0
394355,35,"Austin, TX",Msa,TX,198395.0,203168.0,205496.0,205568.0,205286.0,203649.0,203155.0,203885.0,205822.0,209686.0,210878.0,214750.0,217307.0,222610.0,223617.0,223262.0,219982.0,218818.0,218735.0,222269.0,223597.0,224667.0,226358.0,229809.0,234357.0,237748.0,241061.0,242360.0,243891.0,242019.0,242710.0,244176.0,246807.0,250190.0,249193.0,251684.0,256516.0,263587.0,266463.0,267056.0,264541.0,260991.0,259365.0,261672.0,266442.0,267999.0,268142.0,270086.0,275875.0,280935.0,284756.0,283714.0,282956.0,279031.0,280906.0,284179.0,288474.0,288461.0,286909.0,288276.0,293138.0,297471.0,300853.0,299684.0,296384.0,291941.0,291476.0,292876.0,296452.0,300146.0,302167.0,301287.0,304037.0,308128.0,313349.0,312830.0,314175.0,310413.0,310404.0,306149.0,306109.0,305376.0,303028.0,304938.0,308170.0,317876.0,321950.0,323540.0,321571.0,320541.0,323262.0,321901.0,323121.0,320349.0,323752.0,326878.0,329174.0,328186.0,329185.0,337349.0,345651.0,353729.0,361040.0,367295.0,371147.0,373449.0,383373.0,402446.0,433154.0,453668.0,468245.0,474075.0,477903.0,473977.0,466553.0,470297.0,477890.0,488500.0
395194,36,"Virginia Beach, VA",Msa,VA,214678.0,217421.0,219414.0,219209.0,219434.0,220946.0,224710.0,225530.0,225685.0,223906.0,223423.0,222432.0,220349.0,221373.0,225026.0,227560.0,229138.0,225274.0,224150.0,222537.0,221399.0,217673.0,215601.0,218793.0,221862.0,224452.0,225608.0,224728.0,223662.0,222348.0,222678.0,225233.0,225813.0,225703.0,224432.0,224757.0,224847.0,228083.0,227351.0,230463.0,230239.0,232730.0,231058.0,229026.0,230151.0,231303.0,233188.0,232832.0,234551.0,236207.0,237420.0,235158.0,234457.0,233834.0,237444.0,239610.0,241616.0,239759.0,240219.0,240324.0,242064.0,240882.0,242346.0,240862.0,240147.0,237321.0,238877.0,240365.0,240777.0,240588.0,244125.0,247523.0,246638.0,247203.0,245523.0,245251.0,240567.0,240834.0,243735.0,246016.0,245348.0,242494.0,244965.0,245653.0,248869.0,249991.0,251322.0,253047.0,252273.0,254704.0,254224.0,253668.0,252344.0,253979.0,254496.0,258929.0,259052.0,263476.0,261126.0,264885.0,265284.0,272297.0,274408.0,278971.0,278581.0,279319.0,277376.0,278456.0,279943.0,284323.0,286907.0,288818.0,288868.0,289385.0,290495.0,291402.0,291567.0,293402.0
394902,37,"Nashville, TN",Msa,TN,165107.0,166976.0,169829.0,171928.0,171483.0,171383.0,172499.0,175231.0,176783.0,174593.0,175597.0,173859.0,177284.0,177986.0,183219.0,184601.0,184471.0,184420.0,185437.0,187292.0,186964.0,186042.0,185926.0,186658.0,187354.0,187980.0,191515.0,192430.0,194531.0,192899.0,194153.0,196536.0,197934.0,199933.0,200766.0,203560.0,204662.0,206964.0,208622.0,210825.0,210295.0,212430.0,214009.0,216739.0,218341.0,220611.0,221293.0,222186.0,224372.0,228981.0,231100.0,234787.0,234545.0,236325.0,238556.0,240227.0,241694.0,241562.0,243717.0,247841.0,250967.0,254945.0,256521.0,258471.0,259616.0,261859.0,263264.0,265958.0,267443.0,269689.0,271926.0,272994.0,275486.0,276668.0,277875.0,280355.0,281369.0,278475.0,278419.0,278385.0,283370.0,283747.0,285235.0,286913.0,288840.0,292778.0,295276.0,297249.0,298457.0,298929.0,301475.0,303907.0,306759.0,307312.0,305458.0,307262.0,309874.0,310754.0,307070.0,309455.0,314804.0,320130.0,325027.0,325801.0,325610.0,323827.0,328201.0,335337.0,343091.0,351406.0,359731.0,368321.0,374591.0,379712.0,388409.0,393777.0,400741.0,402632.0
395005,38,"Providence, RI",Msa,RI,198770.0,201271.0,203965.0,205553.0,207268.0,202947.0,201699.0,202359.0,207061.0,208697.0,208020.0,206764.0,206456.0,210704.0,215360.0,218076.0,218674.0,216857.0,216472.0,214675.0,212928.0,217477.0,216979.0,218154.0,215612.0,217833.0,219733.0,220163.0,220862.0,220249.0,224674.0,225924.0,225935.0,226744.0,225270.0,226814.0,222924.0,227601.0,229194.0,233047.0,234130.0,234980.0,234556.0,232748.0,232600.0,236312.0,238096.0,240225.0,241573.0,244152.0,244240.0,245548.0,246637.0,248369.0,246122.0,249042.0,248147.0,249802.0,247924.0,247646.0,252855.0,253784.0,258224.0,257251.0,258547.0,260723.0,260511.0,263555.0,263536.0,262510.0,262315.0,263664.0,269389.0,270510.0,271344.0,270478.0,269381.0,269030.0,269635.0,271102.0,271626.0,270308.0,270887.0,274145.0,279686.0,286237.0,286734.0,287613.0,285879.0,289050.0,289957.0,292758.0,292489.0,295242.0,294889.0,300879.0,306086.0,310164.0,304799.0,303860.0,309831.0,320466.0,327811.0,329408.0,330903.0,331116.0,331072.0,332609.0,335996.0,341823.0,348330.0,352300.0,359752.0,364277.0,368452.0,367975.0,369632.0,371486.0
394862,39,"Milwaukee, WI",Msa,WI,159007.0,164732.0,167884.0,166062.0,168629.0,169453.0,171413.0,164972.0,160026.0,156494.0,156585.0,158519.0,160591.0,165849.0,170515.0,173877.0,173890.0,171139.0,170184.0,170539.0,171729.0,170343.0,169100.0,171642.0,170104.0,172874.0,172687.0,176012.0,176705.0,177872.0,179506.0,181999.0,184543.0,180740.0,176875.0,175140.0,179783.0,186571.0,190304.0,187284.0,186589.0,183036.0,186787.0,183186.0,185265.0,182284.0,181061.0,181425.0,183957.0,186779.0,189599.0,185968.0,185227.0,185657.0,188721.0,190384.0,185562.0,186753.0,183645.0,187152.0,188683.0,194636.0,197070.0,196432.0,196998.0,194780.0,195360.0,197709.0,199353.0,195543.0,192104.0,191385.0,198738.0,200185.0,205516.0,207785.0,209973.0,207351.0,204719.0,208533.0,208667.0,207444.0,204184.0,210158.0,214571.0,215186.0,208569.0,201753.0,199316.0,200989.0,200299.0,201115.0,199272.0,202589.0,204234.0,208542.0,213148.0,215065.0,213599.0,212502.0,214818.0,218187.0,219707.0,220434.0,222178.0,223881.0,226202.0,226740.0,227624.0,227956.0,230591.0,231747.0,226626.0,223509.0,221734.0,225366.0,224147.0,226079.0
394714,40,"Jacksonville, FL",Msa,FL,149719.0,151941.0,157975.0,159052.0,159966.0,156788.0,158067.0,159860.0,162316.0,166685.0,166455.0,168371.0,169803.0,175253.0,179939.0,181678.0,183718.0,185602.0,185175.0,185362.0,187890.0,189473.0,193035.0,196868.0,198141.0,201352.0,200056.0,202378.0,199252.0,198608.0,198095.0,200021.0,203943.0,202038.0,205069.0,203473.0,205219.0,203866.0,204546.0,205387.0,203321.0,201503.0,202370.0,206078.0,209823.0,209991.0,207998.0,205954.0,203996.0,206055.0,207500.0,211608.0,212665.0,212366.0,212097.0,212723.0,215785.0,213879.0,214230.0,213442.0,218056.0,220695.0,221937.0,224504.0,222372.0,224832.0,222831.0,225280.0,227673.0,230698.0,235469.0,236185.0,238454.0,236565.0,237962.0,238576.0,240717.0,241214.0,241940.0,244575.0,246791.0,246119.0,246857.0,247133.0,249812.0,247684.0,245865.0,247680.0,251272.0,255213.0,254676.0,253362.0,253338.0,255438.0,258318.0,260168.0,260611.0,260008.0,258240.0,260336.0,264133.0,270302.0,273477.0,275468.0,276282.0,277060.0,278456.0,282461.0,290089.0,296998.0,301998.0,303568.0,307812.0,314333.0,320998.0,325885.0,328806.0,328906.0
394849,41,"Memphis, TN",Msa,TN,137190.0,138131.0,139465.0,139961.0,140350.0,138775.0,135375.0,133317.0,131650.0,133623.0,136462.0,136502.0,135490.0,138906.0,143755.0,148082.0,149395.0,149081.0,148170.0,149398.0,150606.0,151262.0,147930.0,147029.0,145276.0,148119.0,151574.0,153324.0,152476.0,150664.0,149449.0,148212.0,147124.0,148517.0,152567.0,153588.0,154121.0,153081.0,156474.0,155575.0,156839.0,154634.0,156306.0,157029.0,157478.0,155533.0,154197.0,154140.0,154599.0,156393.0,161568.0,163203.0,163592.0,159084.0,159673.0,160423.0,162599.0,162504.0,161794.0,161533.0,163482.0,164592.0,167846.0,169869.0,170268.0,168386.0,167768.0,169078.0,171039.0,174133.0,171849.0,171775.0,170653.0,176928.0,178613.0,180256.0,176378.0,176096.0,176242.0,177291.0,178781.0,177245.0,180870.0,181722.0,183846.0,184809.0,188132.0,192479.0,191607.0,189813.0,187478.0,189708.0,193215.0,194165.0,196027.0,197598.0,203551.0,205434.0,204904.0,204540.0,208203.0,215193.0,221630.0,223637.0,223867.0,220662.0,219025.0,221326.0,223787.0,229413.0,232890.0,237216.0,240848.0,242976.0,250643.0,256410.0,264642.0,263900.0
