RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31
394705,33,"Indianapolis, IN",Msa,IN,116000.0,124900.0,123000.0,128000.0,132000.0,130000.0,128545.0,122000.0,125250.0,115000.0,118000.0,100000.0,99000.0,112500.0,115000.0,127000.0,125000.0,129000.0,128000.0,124900.0,121500.0,118500.0,122625.0,105000.0,110000.0,125000.0,126389.0,133000.0,130500.0,127500.0,127000.0,128000.0,125219.0,125000.0,130500.0,110000.0,117500.0,118000.0,125500.0,125000.0,130000.0,133900.0,129500.0,125000.0,125000.0,123350.0,120100.0,115000.0,110000.0,124861.0,130000.0,134950.0,141500.0,134950.0,132950.0,121500.0,126900.0,126000.0,130000.0,117000.0,114353.0,124500.0,127500.0,135000.0,142750.0,145000.0,139950.0,134000.0,135050.0,131000.0,141000.0,123500.0,130500.0,131600.0,135810.0,139990.0,150000.0,151000.0,149900.0,145000.0,142000.0,143500.0,142000.0,132500.0,130000.0,146900.0,149000.0,157000.0,160000.0,159900.0,154000.0,154000.0,142000.0,147000.0,148500.0,136000.0,143000.0,150000.0,152000.0,162500.0,162500.0,162500.0,157300.0,160300.0,156800.0,155000.0,159000.0,145000.0,154000.0,162150.0,163000.0,172700.0,175000.0,171000.0,167578.0,165000.0,167500.0,168000.0,168000.0,160000.0,165000.0,175000.0,179000.0,183667.0,194000.0,185000.0,179900.0,179900.0,177900.0,182250.0,183500.0,172900.0,175000.0,183861.0,190000.0,195000.0,205000.0,204000.0,205000.0,194000.0,199000.0,193900.0,200000.0,185000.0,194000.0,214000.0,215000.0,218000.0,221950.0,225000.0,229000.0,229900.0,225000.0,225000.0,222000.0,215000.0,224000.0,225000.0,237500.0,255000.0,257000.0,257500.0,255000.0,250000.0,258000.0,257000.0,251050.0,238000.0
395059,34,"San Jose, CA",Msa,CA,703250.0,700000.0,694500.0,695500.0,690000.0,655000.0,622150.0,600000.0,565000.0,520000.0,510000.0,480000.0,490000.0,467500.0,503500.0,550000.0,551250.0,555000.0,540000.0,516500.0,530000.0,522750.0,522500.0,484000.0,486250.0,535000.0,540000.0,560000.0,550000.0,571000.0,540000.0,540000.0,550000.0,520000.0,525000.0,465000.0,482250.0,527000.0,525000.0,529900.0,560000.0,545000.0,525000.0,509000.0,482000.0,495000.0,475000.0,437000.0,460000.0,506000.0,544875.0,560000.0,583000.0,590000.0,582000.0,560000.0,560000.0,589000.0,570000.0,559250.0,585000.0,625000.0,685000.0,690000.0,693000.0,686500.0,675000.0,670000.0,680000.0,672000.0,650000.0,633000.0,680000.0,716500.0,739000.0,743500.0,750000.0,730000.0,735000.0,725000.0,734375.0,725000.0,707000.0,680000.0,720000.0,775000.0,788000.0,825000.0,830000.0,840000.0,830000.0,796500.0,790500.0,798250.0,789000.0,744750.0,791750.0,825000.0,875000.0,895000.0,857500.0,867000.0,831000.0,840250.0,850000.0,835000.0,820500.0,815000.0,840000.0,910000.0,931500.0,943000.0,950000.0,949500.0,930000.0,960000.0,965000.0,990000.0,975000.0,945000.0,1080000.0,1200000.0,1150000.0,1180000.0,1150000.0,1092000.0,1127000.0,1030000.0,1100000.0,1035000.0,981750.0,980500.0,1000000.0,1061500.0,1080000.0,1100000.0,1122500.0,1083500.0,1015000.0,1000000.0,1000000.0,1045000.0,989000.0,945000.0,1080000.0,1114500.0,1130000.0,1129500.0,1125000.0,1130000.0,1150000.0,1120000.0,1160000.0,1107500.0,1109000.0,1115000.0,1135000.0,1240000.0,1300000.0,1300000.0,1330000.0,1301500.0,1310000.0,1275000.0,1325000.0,1330000.0,1317500.0,1222000.0
394355,35,"Austin, TX",Msa,TX,185000.0,190000.0,191000.0,198500.0,197995.0,195000.0,200000.0,188440.0,184950.0,193245.0,182500.0,180000.0,189990.0,180000.0,190000.0,194900.0,197500.0,194400.0,189000.0,183500.0,185000.0,179000.0,191500.0,175000.0,186162.0,182950.0,189900.0,190000.0,197450.0,215000.0,200000.0,195000.0,194900.0,181500.0,195843.0,185000.0,190000.0,182500.0,195000.0,196875.0,200000.0,193000.0,196500.0,190450.0,192995.0,185000.0,189938.0,178000.0,188171.0,199000.0,206900.0,210120.0,216500.0,212444.0,209550.0,203000.0,199900.0,200000.0,210000.0,203250.0,207000.0,218900.0,225527.0,229500.0,230925.0,229000.0,220000.0,219925.0,218000.0,220000.0,225000.0,213000.0,228805.0,234000.0,239000.0,245000.0,252000.0,246900.0,250000.0,239900.0,239537.0,245000.0,248500.0,242249.0,245000.0,255000.0,267500.0,272000.0,271147.0,273000.0,265000.0,255000.0,260000.0,265000.0,270940.0,259000.0,268594.0,275030.0,284840.0,288500.0,293000.0,285000.0,286000.0,274900.0,281745.0,289000.0,289961.0,275472.0,286738.0,292656.0,301075.0,305000.0,310000.0,300000.0,293306.0,289000.0,289500.0,291000.0,303900.0,294938.0,300000.0,298900.0,315000.0,318596.0,322000.0,315000.0,321000.0,301500.0,305000.0,300000.0,305000.0,297500.0,295000.0,310000.0,320000.0,334100.0,330000.0,324000.0,324900.0,317000.0,324513.0,313000.0,324499.0,310000.0,325000.0,335000.0,329990.0,331850.0,345000.0,356000.0,354500.0,360000.0,370000.0,365950.0,375000.0,370000.0,398000.0,436000.0,480000.0,470000.0,486151.0,495335.0,475000.0,458950.0,460000.0,478000.0,485000.0,485000.0
395194,36,"Virginia Beach, VA",Msa,VA,219900.0,226000.0,225000.0,227000.0,235900.0,237430.0,235000.0,220000.0,223250.0,225500.0,220166.0,217000.0,214000.0,220000.0,229000.0,230000.0,233000.0,234650.0,230000.0,225000.0,220000.0,216000.0,222000.0,225000.0,225000.0,222500.0,220000.0,225000.0,237500.0,241650.0,239000.0,235000.0,225000.0,230500.0,231000.0,225000.0,220000.0,213000.0,220000.0,220000.0,229500.0,225000.0,225000.0,220000.0,200000.0,214950.0,219900.0,199500.0,205500.0,210000.0,219600.0,221000.0,229923.0,228750.0,227500.0,226250.0,225000.0,220000.0,225000.0,218077.0,212949.0,215000.0,220000.0,224000.0,242000.0,238500.0,235000.0,220000.0,220000.0,220000.0,215000.0,205950.0,207950.0,219900.0,225000.0,224700.0,239900.0,233000.0,227600.0,225000.0,219000.0,226000.0,224950.0,215000.0,215000.0,221000.0,225000.0,234900.0,235000.0,246000.0,239900.0,232000.0,224900.0,223650.0,234000.0,225000.0,222500.0,227500.0,240000.0,238000.0,247400.0,244000.0,241300.0,235000.0,239900.0,238000.0,239900.0,230000.0,232560.0,234600.0,244000.0,239995.0,257000.0,250000.0,243000.0,237500.0,240000.0,237900.0,237500.0,235000.0,243000.0,242000.0,240000.0,255000.0,255000.0,250000.0,245000.0,244500.0,245000.0,243400.0,240950.0,229900.0,245000.0,237500.0,250000.0,260000.0,259900.0,265000.0,260000.0,255500.0,250000.0,249900.0,250000.0,248000.0,246000.0,260000.0,260000.0,273000.0,270000.0,281955.0,275000.0,280000.0,275000.0,280000.0,275000.0,268000.0,267000.0,275093.0,283000.0,295000.0,300000.0,300000.0,295000.0,290000.0,289900.0,290000.0,287000.0,286875.0
394902,37,"Nashville, TN",Msa,TN,160250.0,165207.0,169900.0,174500.0,179900.0,175100.0,169000.0,169600.0,165000.0,161925.0,165000.0,162866.0,161219.0,162000.0,160000.0,164345.0,169900.0,165000.0,159655.0,154915.0,156000.0,155957.0,162000.0,154000.0,151477.0,159900.0,154600.0,163000.0,172037.0,175000.0,173711.0,168758.0,165000.0,157950.0,165000.0,163000.0,149900.0,157000.0,161000.0,159000.0,170000.0,178000.0,172500.0,159995.0,157700.0,160000.0,172000.0,158000.0,159500.0,160000.0,165000.0,174213.0,180528.0,182900.0,174900.0,170000.0,174500.0,175000.0,177830.0,164500.0,174900.0,165000.0,180000.0,186000.0,195000.0,195000.0,187000.0,185000.0,186250.0,185000.0,186613.0,179000.0,181100.0,181000.0,186250.0,192000.0,207500.0,200000.0,200000.0,192000.0,192325.0,200440.0,199000.0,194090.0,199000.0,200000.0,201745.0,215000.0,220000.0,218000.0,215000.0,217000.0,212410.0,216952.0,224000.0,214996.0,215000.0,220000.0,225000.0,237000.0,240000.0,245000.0,237900.0,237000.0,242740.0,237500.0,245000.0,240000.0,239900.0,251790.0,252000.0,260000.0,269596.0,266000.0,265000.0,267000.0,260000.0,267000.0,274990.0,264000.0,268990.0,272000.0,275000.0,281049.0,289000.0,291000.0,286000.0,270000.0,279900.0,279145.0,289500.0,278000.0,279000.0,288000.0,288000.0,300000.0,309500.0,301590.0,305000.0,300000.0,299000.0,307000.0,314500.0,297000.0,296000.0,313539.0,310000.0,307500.0,314990.0,324222.0,324900.0,321000.0,330500.0,322029.0,325000.0,320000.0,330170.0,342400.0,349949.0,364882.0,380000.0,382396.0,385000.0,385000.0,401000.0,395000.0,410000.0,399900.0
395005,38,"Providence, RI",Msa,RI,260000.0,249900.0,250000.0,256500.0,257000.0,250000.0,250000.0,235000.0,240000.0,227500.0,225000.0,215000.0,214950.0,217450.0,215000.0,217500.0,228000.0,225000.0,230000.0,220500.0,215000.0,215000.0,210000.0,215000.0,215000.0,210000.0,215000.0,215000.0,225000.0,234500.0,232500.0,225000.0,224000.0,220000.0,220000.0,217000.0,210000.0,206500.0,196500.0,215000.0,225000.0,220000.0,210250.0,215500.0,201500.0,199000.0,195000.0,194500.0,188250.0,195000.0,196750.0,202250.0,220000.0,217700.0,215000.0,199500.0,205000.0,210000.0,209750.0,195000.0,199000.0,202250.0,200000.0,220000.0,235000.0,225000.0,229000.0,220000.0,213750.0,215000.0,210000.0,215000.0,204000.0,210000.0,211325.0,220000.0,235600.0,230000.0,229900.0,224000.0,235000.0,225000.0,218500.0,225000.0,210000.0,220000.0,215000.0,234968.0,245000.0,245000.0,245900.0,237500.0,235000.0,231000.0,231400.0,235000.0,226000.0,235000.0,240000.0,245000.0,255000.0,262500.0,256000.0,250375.0,245900.0,255800.0,241200.0,240000.0,239000.0,237500.0,255250.0,255000.0,273500.0,272363.0,268000.0,270000.0,260000.0,267500.0,262000.0,249900.0,255000.0,262163.0,266250.0,271000.0,287250.0,283000.0,275000.0,275000.0,272250.0,270000.0,268000.0,260000.0,259000.0,275000.0,278000.0,295000.0,299900.0,300000.0,295000.0,297750.0,289900.0,295000.0,287500.0,290000.0,279900.0,305000.0,310000.0,310000.0,310000.0,325000.0,335000.0,331750.0,335000.0,329900.0,326000.0,325000.0,313000.0,329000.0,340000.0,350000.0,370000.0,369000.0,380000.0,375000.0,370000.0,367000.0,367500.0,365000.0
394862,39,"Milwaukee, WI",Msa,WI,170000.0,184750.0,185000.0,185000.0,194000.0,195500.0,195750.0,187500.0,181000.0,182000.0,180000.0,179750.0,180000.0,174750.0,182750.0,174900.0,186500.0,185000.0,182000.0,177250.0,172000.0,170000.0,173000.0,175000.0,172500.0,175000.0,167500.0,172500.0,179500.0,193100.0,194700.0,186000.0,180000.0,180500.0,166500.0,172500.0,177000.0,159000.0,160000.0,168500.0,174900.0,179900.0,176000.0,168750.0,167000.0,159900.0,162700.0,155000.0,143750.0,155000.0,166450.0,164900.0,176500.0,173750.0,185600.0,175500.0,167900.0,149000.0,150000.0,153000.0,147250.0,155000.0,166000.0,170000.0,183500.0,190000.0,182500.0,170000.0,175000.0,165950.0,162500.0,164500.0,158500.0,169900.0,165250.0,175000.0,184000.0,191000.0,190000.0,182600.0,184150.0,180500.0,179700.0,164000.0,163000.0,173500.0,185000.0,193750.0,200000.0,190000.0,204000.0,183000.0,191000.0,175000.0,179900.0,172250.0,164900.0,180000.0,188000.0,185000.0,205000.0,190000.0,195000.0,200000.0,190000.0,182000.0,174450.0,184000.0,165000.0,185000.0,194900.0,197000.0,211000.0,206000.0,211250.0,197000.0,198950.0,200000.0,190000.0,175000.0,179700.0,188167.0,206000.0,200500.0,225000.0,227000.0,220000.0,208000.0,209100.0,213000.0,194950.0,189900.0,190000.0,214500.0,215000.0,209950.0,215000.0,205750.0,215000.0,211000.0,195000.0,200000.0,193000.0,190000.0,191000.0,210000.0,219900.0,218000.0,225000.0,225000.0,237000.0,225000.0,220000.0,220000.0,216000.0,208950.0,212500.0,222000.0,228000.0,235000.0,250000.0,240000.0,229000.0,229000.0,225000.0,224500.0,212000.0,215000.0
394714,40,"Jacksonville, FL",Msa,FL,189900.0,193000.0,190000.0,195000.0,199900.0,198500.0,193250.0,192900.0,188000.0,180000.0,179950.0,177000.0,182000.0,178000.0,168400.0,175000.0,185500.0,177000.0,176358.0,165250.0,168000.0,164990.0,160000.0,165000.0,162000.0,165500.0,169600.0,162500.0,168950.0,156450.0,168000.0,165000.0,155500.0,167000.0,155000.0,150000.0,145000.0,160000.0,149850.0,162000.0,160000.0,160000.0,159945.0,155000.0,154000.0,151832.0,158500.0,139995.0,146150.0,145250.0,154000.0,160000.0,172950.0,162000.0,164935.0,153700.0,162000.0,165000.0,158223.0,170950.0,158000.0,165000.0,182500.0,183000.0,189900.0,192000.0,190978.0,185000.0,185000.0,185000.0,190000.0,185630.0,190227.0,203350.0,195000.0,209150.0,209226.0,206900.0,200000.0,196500.0,199400.0,200000.0,207250.0,188500.0,205000.0,203770.0,200000.0,210000.0,216000.0,208000.0,203208.0,199100.0,205000.0,209950.0,210700.0,200000.0,199000.0,205000.0,199900.0,215000.0,220000.0,218950.0,217500.0,207000.0,212000.0,215000.0,217500.0,200000.0,211000.0,215000.0,220000.0,229945.0,229990.0,235000.0,222000.0,225000.0,222000.0,226000.0,235000.0,225000.0,234645.0,236000.0,239000.0,240000.0,251000.0,246990.0,244000.0,239900.0,241237.0,249154.0,250000.0,231715.0,245000.0,248490.0,248000.0,250000.0,253990.0,262000.0,258000.0,253000.0,250988.0,250602.0,258000.0,250000.0,255000.0,260000.0,259853.0,262995.0,265645.0,275000.0,272450.0,272000.0,274900.0,275000.0,279000.0,270000.0,275000.0,289000.0,302248.0,305800.0,313150.0,315000.0,316000.0,322268.0,325000.0,327000.0,335000.0,315000.0
394849,41,"Memphis, TN",Msa,TN,134000.0,145000.0,146625.0,148445.0,150000.0,154000.0,149900.0,147000.0,140000.0,139950.0,135000.0,130000.0,132000.0,141750.0,140000.0,149250.0,146600.0,150000.0,140000.0,146900.0,140000.0,140000.0,139900.0,131900.0,129900.0,140000.0,137000.0,140000.0,142000.0,139000.0,150000.0,144250.0,140000.0,144000.0,140000.0,122000.0,135000.0,138000.0,134650.0,129700.0,140000.0,139000.0,136000.0,142000.0,131450.0,135000.0,140000.0,126765.0,124000.0,139500.0,144000.0,135000.0,147000.0,150900.0,138000.0,141450.0,131450.0,127372.0,130500.0,130000.0,129450.0,132500.0,139900.0,149900.0,153000.0,160000.0,155500.0,150000.0,146250.0,154000.0,146765.0,139900.0,135000.0,145000.0,146500.0,155000.0,163000.0,159900.0,154000.0,155000.0,145000.0,145000.0,144950.0,142000.0,149900.0,149000.0,154900.0,157550.0,168000.0,159900.0,163200.0,157700.0,154000.0,159900.0,151900.0,139900.0,148225.0,152900.0,153000.0,165000.0,179000.0,165875.0,167900.0,160000.0,156900.0,164900.0,160000.0,148000.0,154500.0,160000.0,165000.0,169900.0,182500.0,180000.0,172950.0,170000.0,167000.0,171950.0,169900.0,167900.0,155000.0,169000.0,175000.0,187000.0,187940.0,189000.0,176900.0,179000.0,178000.0,174900.0,178250.0,164750.0,176900.0,180000.0,182400.0,193220.0,205900.0,206000.0,190000.0,189900.0,185000.0,192150.0,196000.0,180000.0,189000.0,200000.0,210450.0,210000.0,215000.0,220000.0,220000.0,225000.0,224900.0,220000.0,219600.0,205000.0,205400.0,226000.0,225000.0,240000.0,255000.0,250000.0,250000.0,249900.0,261050.0,262500.0,270000.0,245000.0
394935,42,"Oklahoma City, OK",Msa,OK,114618.0,118250.0,125000.0,125000.0,129895.0,126188.0,129000.0,122000.0,125000.0,120000.0,119000.0,124500.0,125000.0,126000.0,119700.0,129700.0,130000.0,132150.0,125500.0,125000.0,124000.0,125000.0,122000.0,120000.0,123000.0,126500.0,125000.0,127000.0,135000.0,130000.0,128000.0,133000.0,126000.0,134000.0,130000.0,130000.0,127500.0,128500.0,125000.0,136500.0,139000.0,135000.0,131750.0,130500.0,132000.0,128500.0,132500.0,130900.0,129750.0,133000.0,133000.0,141000.0,140000.0,139950.0,143000.0,141000.0,143000.0,142000.0,139000.0,135000.0,140000.0,142000.0,140000.0,143000.0,149000.0,153000.0,149500.0,145000.0,142500.0,144500.0,147500.0,139000.0,145250.0,150000.0,149778.0,155000.0,160000.0,160000.0,155000.0,155000.0,157000.0,155000.0,158000.0,150000.0,154900.0,151500.0,152000.0,160000.0,169000.0,165000.0,160201.0,160450.0,157500.0,153000.0,156000.0,158000.0,153000.0,158000.0,160784.0,162000.0,165000.0,170000.0,163500.0,161000.0,164700.0,161000.0,164500.0,161500.0,162500.0,163000.0,165000.0,167000.0,171000.0,169700.0,168500.0,169000.0,160000.0,163000.0,167500.0,160000.0,165000.0,168500.0,171901.0,172500.0,170000.0,175000.0,170000.0,175000.0,175000.0,170000.0,171000.0,175000.0,180000.0,183000.0,187103.0,185000.0,200000.0,186000.0,189000.0,189500.0,185000.0,189000.0,190856.0,180000.0,190000.0,195000.0,195000.0,197000.0,205900.0,205000.0,215000.0,206750.0,207500.0,212000.0,205000.0,200000.0,210000.0,215000.0,215000.0,220000.0,225000.0,225000.0,220000.0,225000.0,225000.0,228010.0,224175.0,225000.0
394807,43,"Louisville-Jefferson County, KY",Msa,KY,135000.0,137750.0,137000.0,143500.0,146825.0,141200.0,147000.0,139500.0,136900.0,130000.0,135000.0,132000.0,128250.0,131500.0,139900.0,135500.0,142900.0,142000.0,140000.0,137000.0,135000.0,129900.0,135000.0,134000.0,134000.0,141900.0,138000.0,143740.0,145900.0,150000.0,151600.0,145000.0,137500.0,149950.0,142475.0,139900.0,143000.0,142000.0,138500.0,144500.0,147975.0,150000.0,145000.0,141500.0,142038.0,138613.0,136900.0,138000.0,135000.0,144000.0,144900.0,145600.0,147000.0,145000.0,141750.0,144000.0,147900.0,143500.0,145000.0,134000.0,131000.0,137400.0,139000.0,148500.0,159000.0,157000.0,150000.0,150000.0,143000.0,145000.0,138000.0,138750.0,135975.0,139000.0,144950.0,148100.0,156000.0,157750.0,155000.0,151000.0,149900.0,144900.0,147250.0,141750.0,147700.0,151500.0,155000.0,167625.0,169000.0,165000.0,160450.0,150000.0,155000.0,150950.0,155000.0,152000.0,146350.0,154900.0,156440.0,165000.0,170000.0,179000.0,170000.0,169000.0,164650.0,168000.0,159950.0,160000.0,158000.0,160000.0,169000.0,175000.0,184038.0,185000.0,175000.0,174125.0,175000.0,175000.0,175000.0,171630.0,170000.0,171000.0,178000.0,185000.0,190000.0,196000.0,185000.0,174703.0,182500.0,180000.0,182400.0,179900.0,181720.0,179978.0,184000.0,196000.0,205000.0,208000.0,199900.0,192500.0,195000.0,188500.0,195000.0,184500.0,189950.0,195000.0,200000.0,202000.0,215000.0,225000.0,220523.0,217250.0,216000.0,217000.0,205000.0,209450.0,205000.0,215000.0,219000.0,229000.0,235000.0,241000.0,235000.0,236000.0,239000.0,230000.0,235000.0,220000.0
394669,44,"Hartford, CT",Msa,CT,225250.0,239900.0,240000.0,237500.0,245000.0,242500.0,250000.0,230000.0,235000.0,230000.0,220000.0,209900.0,218000.0,215000.0,218000.0,219900.0,238000.0,234000.0,225000.0,219950.0,216500.0,222500.0,228000.0,220000.0,216750.0,222000.0,210000.0,225000.0,235000.0,235000.0,239950.0,231100.0,233000.0,234900.0,230000.0,220000.0,214500.0,209900.0,219900.0,215000.0,229250.0,226500.0,225000.0,220000.0,209000.0,205000.0,198500.0,196500.0,203999.0,199900.0,201000.0,215000.0,229000.0,229900.0,229000.0,205000.0,219000.0,209950.0,209200.0,203000.0,186800.0,189000.0,215000.0,215000.0,228750.0,232000.0,226500.0,215000.0,217500.0,202500.0,199950.0,212250.0,209700.0,194500.0,204500.0,215000.0,220950.0,233800.0,221000.0,213000.0,205000.0,212500.0,206000.0,196000.0,186500.0,207900.0,210000.0,210500.0,230000.0,220000.0,220000.0,216000.0,205000.0,202000.0,212750.0,205000.0,208000.0,200000.0,210000.0,222000.0,242000.0,230000.0,230000.0,225000.0,215000.0,212000.0,212000.0,210000.0,202000.0,214500.0,218500.0,225000.0,239900.0,237000.0,232000.0,220000.0,218000.0,210000.0,215900.0,208000.0,215000.0,225000.0,224000.0,225000.0,244000.0,242000.0,242500.0,220000.0,220000.0,210000.0,220000.0,207950.0,199402.0,215000.0,225000.0,230000.0,240000.0,242000.0,235000.0,224900.0,223500.0,225000.0,224000.0,222500.0,215000.0,230000.0,241613.0,240000.0,242000.0,255500.0,260000.0,255000.0,258000.0,255000.0,255500.0,255000.0,245565.0,250000.0,265000.0,270000.0,282000.0,287075.0,288900.0,275000.0,268000.0,275000.0,271750.0,265000.0
395022,45,"Richmond, VA",Msa,VA,205500.0,225000.0,219950.0,225000.0,233450.0,226715.0,230000.0,214000.0,214500.0,216000.0,224500.0,206375.0,205000.0,200000.0,200000.0,215000.0,210200.0,207500.0,210000.0,197950.0,199900.0,200000.0,209950.0,206706.0,191433.0,194500.0,200000.0,205000.0,205411.0,219950.0,220000.0,199950.0,205000.0,205000.0,200000.0,199500.0,182300.0,195000.0,195000.0,195250.0,201475.0,209500.0,210000.0,189450.0,189900.0,188000.0,200000.0,173250.0,176000.0,183250.0,195000.0,195000.0,214500.0,219500.0,199925.0,187500.0,195000.0,204390.0,200000.0,194000.0,190000.0,195000.0,204000.0,208000.0,219700.0,215000.0,217490.0,210000.0,213420.0,200000.0,214975.0,200000.0,190000.0,210000.0,210000.0,212445.0,227950.0,214950.0,221700.0,214000.0,211000.0,212500.0,225000.0,199950.0,200000.0,212000.0,210000.0,224000.0,225125.0,226000.0,226000.0,213000.0,220000.0,222000.0,224975.0,215000.0,214240.0,220500.0,222500.0,229000.0,239950.0,237500.0,230000.0,225000.0,229900.0,235000.0,228975.0,221500.0,229975.0,230000.0,231750.0,237500.0,249900.0,250000.0,245000.0,237500.0,225000.0,239165.0,249250.0,234900.0,239500.0,241000.0,247000.0,250000.0,259500.0,257500.0,250000.0,240000.0,240000.0,248750.0,247500.0,235000.0,240000.0,252500.0,259000.0,261200.0,270000.0,267500.0,270000.0,260000.0,259975.0,263693.0,272000.0,250000.0,250000.0,267000.0,270750.0,276783.0,275500.0,287000.0,285000.0,288000.0,290500.0,289950.0,295000.0,279950.0,290612.0,298200.0,305000.0,301086.0,319000.0,316000.0,320000.0,314250.0,310000.0,318000.0,315000.0,309000.0
394910,46,"New Orleans, LA",Msa,LA,165000.0,169700.0,162500.0,170000.0,170000.0,178000.0,172000.0,172000.0,165000.0,158000.0,168250.0,149900.0,160000.0,163000.0,158750.0,164500.0,170500.0,180000.0,164450.0,168000.0,159950.0,159000.0,160000.0,155000.0,156178.0,165000.0,159900.0,162000.0,165250.0,169000.0,170000.0,160000.0,167850.0,165000.0,166583.0,160000.0,160000.0,153300.0,158500.0,164900.0,170000.0,163700.0,160000.0,160250.0,155000.0,159000.0,159250.0,149900.0,150000.0,155360.0,160000.0,160000.0,167000.0,165000.0,165000.0,163000.0,157000.0,155000.0,162500.0,167000.0,149900.0,153732.0,160000.0,172000.0,177750.0,178139.0,169750.0,168000.0,168500.0,165000.0,171950.0,165000.0,160000.0,172400.0,165000.0,173000.0,175000.0,175000.0,165450.0,169450.0,163250.0,174900.0,173950.0,159000.0,162200.0,174000.0,171300.0,180000.0,180500.0,182500.0,174650.0,170000.0,172900.0,174000.0,180000.0,164500.0,173000.0,177000.0,174950.0,190000.0,185540.0,185250.0,178400.0,179000.0,170000.0,185000.0,175000.0,180500.0,176900.0,180500.0,175000.0,197000.0,199000.0,199366.0,192500.0,185500.0,188500.0,188900.0,199750.0,190250.0,185000.0,187140.0,186513.0,199000.0,209000.0,207000.0,200000.0,198000.0,191458.0,200000.0,199000.0,190000.0,199450.0,200000.0,198000.0,209900.0,221900.0,218750.0,215000.0,213400.0,214400.0,219000.0,221000.0,217000.0,210000.0,212875.0,222500.0,222000.0,230000.0,230000.0,234000.0,225000.0,230000.0,235000.0,230000.0,225000.0,229000.0,235000.0,242750.0,240000.0,255000.0,247000.0,248000.0,261000.0,248487.0,246000.0,250000.0,256000.0
