id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
27653304,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27654819,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27654829,18,3,0,2018-08-26,2021-10-03,5,4.94,4.94,5,5,5,5,0.45
27657926,2,0,0,2018-10-06,2019-10-17,5,5,3,4.5,4.5,5,5,0.05
27658203,86,21,3,2019-03-05,2021-11-16,4.93,4.98,4.99,4.97,4.93,4.91,4.97,2.56
27659540,11,0,0,2018-08-26,2020-11-09,4.8,5,4.7,4.7,4.7,4.9,4.7,0.28
27662837,47,9,3,2019-01-20,2021-11-21,4.91,4.96,4.96,5,4.94,4.77,4.85,1.34
27672277,10,0,0,2019-06-25,2019-11-04,4.6,4.8,4.3,5,5,4.6,4.7,0.34
27674973,3,0,0,2019-04-17,2018-09-25,5,5,5,5,4.67,5,5,0.09
27675173,11,0,0,2018-08-24,2019-08-27,4.91,5,4.55,5,5,5,4.73,0.28
27676268,103,31,2,2018-10-02,2021-10-31,4.84,4.88,4.91,4.93,4.88,4.78,4.73,2.66
27677869,13,0,0,2018-09-02,2019-05-29,4.91,5,5,5,5,4.91,5,0.33
27678012,2,0,0,2019-03-16,2019-03-30,4.5,5,4,5,5,5,4.5,0.06
27678632,1,0,0,2019-08-15,2019-08-15,0,NA,NA,NA,NA,NA,NA,0.04
27681714,68,0,0,2018-08-21,2020-11-15,4.76,4.88,4.79,5,4.99,4.65,4.84,1.7
27684910,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27686998,3,2,0,2019-02-15,2021-09-01,4.67,5,4.33,5,5,3.67,4.33,0.09
27693410,77,21,1,2018-11-26,2021-11-12,4.88,4.87,4.72,4.97,4.95,4.86,4.89,2.09
27693532,37,2,0,2018-09-01,2021-10-04,4.86,4.92,4.86,4.92,4.97,5,4.78,0.93
27695485,97,26,2,2018-11-17,2021-10-31,4.42,4.59,4.54,4.89,4.56,4.53,4.4,2.61
27695755,68,17,1,2019-05-14,2021-11-22,4.6,4.78,4.49,4.96,4.43,4.51,4.57,2.18
27696888,3,0,0,2018-09-18,2018-12-07,5,5,4.33,4.33,5,5,5,0.08
27697284,89,33,3,2019-04-16,2021-11-30,4.93,4.93,4.9,4.96,4.99,4.92,4.85,2.77
27697402,5,2,0,2019-05-18,2021-10-09,5,5,5,5,5,5,5,0.16
27699052,1,0,0,2018-08-20,2018-08-20,0,NA,NA,NA,NA,NA,NA,0.02
27700332,7,0,0,2019-04-11,2020-03-14,4.83,5,4.83,5,5,4.83,4.67,0.22
27700366,4,0,0,2018-11-25,2019-03-25,4.25,5,3.75,5,5,5,4.75,0.11
27700747,33,5,3,2018-08-20,2021-11-28,4.67,4.73,4.42,4.97,4.97,4.91,4.88,0.82
27702778,4,0,0,2018-08-31,2018-09-03,4.67,5,4.67,5,5,4.67,5,0.1
27703016,9,0,0,2018-09-12,2018-09-29,4.89,5,4.89,5,5,5,4.89,0.23
27703666,47,3,0,2019-07-19,2021-10-31,4.91,4.96,4.77,4.98,4.98,4.91,4.72,1.62
27705293,86,36,4,2018-09-14,2021-12-02,4.8,4.67,4.72,4.82,4.95,4.7,4.77,2.19
27710264,5,0,0,2018-09-30,2018-10-13,5,5,5,5,5,5,5,0.13
27712922,70,24,3,2018-10-13,2021-11-14,4.64,4.73,4.41,4.94,4.87,4.74,4.66,1.83
27714862,307,116,10,2018-08-23,2021-12-03,4.93,4.96,4.92,4.96,4.98,4.8,4.86,7.67
27720812,16,0,0,2019-01-05,2019-05-06,5,5,4.88,4.94,5,5,4.81,0.45
27722209,3,0,0,2019-05-10,2019-04-27,5,5,5,5,5,5,5,0.1
27723810,2,0,0,2018-09-09,2018-08-26,5,5,4.5,5,5,5,5,0.05
27724217,15,1,0,2018-09-23,2020-05-29,4.73,4.8,4.87,5,4.73,4.73,4.67,0.38
27725392,13,6,0,2019-10-08,2021-10-05,4.85,4.92,4.54,4.62,4.85,4.85,4.69,0.49
27730191,2,0,0,2019-05-20,2019-10-20,5,5,5,5,5,4.5,5,0.06
27730757,47,0,0,2018-12-30,2020-02-23,4.96,5,4.76,4.98,5,4.93,4.87,1.32
27731269,88,20,2,2018-09-18,2021-11-22,4.9,4.95,4.93,4.94,4.94,4.78,4.84,2.25
27731372,1,0,0,2019-07-06,2019-07-06,4,3,4,5,4,5,4,0.03
27732746,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27733012,65,25,5,2018-09-12,2021-11-22,4.34,4.6,4.48,4.74,4.35,4.54,4.31,1.65
27733195,7,0,0,2018-10-17,2020-01-02,4.17,5,4.33,4.83,5,4.83,4.83,0.18
27733542,1,0,0,2018-08-29,2018-08-29,5,5,5,5,5,3,5,0.03
27734596,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27736140,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27746387,2,0,0,2018-08-19,2018-12-23,5,5,5,5,5,5,5,0.05
27751020,3,0,0,2018-11-06,2018-11-02,5,5,4.5,5,5,4.5,4,0.08
27754773,62,0,0,2018-09-19,2020-03-30,4.63,4.76,4.76,4.94,4.94,4.97,4.63,1.59
27756639,20,0,0,2019-06-03,2020-07-06,4.7,4.95,5,4.95,4.9,4.65,4.85,0.65
27758562,79,0,0,2018-11-08,2020-03-18,4.47,4.65,4.67,4.85,4.84,4.96,4.41,2.11
27759146,122,0,0,2018-09-08,2020-03-31,4.61,4.67,4.72,4.87,4.93,4.9,4.62,3.09
27763793,29,0,0,2018-11-26,2019-04-01,4.96,4.96,4.77,4.96,5,5,4.92,0.79
27773847,2,0,0,2019-04-21,2019-12-09,5,5,5,5,5,5,5,0.06
27774740,106,33,4,2019-11-16,2021-11-21,4.95,4.98,4.95,4.99,5,4.94,4.89,4.23
27776926,4,0,0,2018-10-11,2020-09-26,4.5,5,5,4.75,4.75,4.75,4.25,0.1
27779367,2,0,0,2019-10-06,2018-09-09,5,5,5,4.5,5,5,5,0.08
27781833,34,0,0,2018-09-06,2020-01-01,4.76,4.85,4.82,4.94,5,4.82,4.79,0.86
27783586,101,40,6,2018-11-12,2021-11-28,4.81,4.85,4.9,4.94,4.96,4.78,4.75,2.71
27784070,84,18,2,2019-09-27,2021-11-27,4.95,4.94,4.92,4.96,4.96,4.87,4.9,3.15
27784542,18,0,0,2019-06-22,2019-09-10,5,5,4.94,5,5,4.65,4.88,0.6
27786365,2,0,0,2018-12-03,2019-08-05,4.5,5,4,5,5,5,5,0.05
27788826,3,0,0,2018-08-31,2018-09-16,5,5,4.67,5,5,5,5,0.08
27795695,13,0,0,2018-09-07,2018-10-01,4.77,4.92,4.69,4.92,4.92,4.85,4.77,0.33
27807509,102,0,0,2018-11-19,2020-03-09,4.71,4.75,4.86,4.87,4.79,4.49,4.7,2.75
27807645,1,0,0,2018-09-16,2018-09-16,5,4,5,4,5,5,5,0.03
27808176,5,0,0,2018-08-21,2019-01-02,4.75,4.75,4.75,4.5,4.75,4.25,4.5,0.12
27808723,74,23,0,2019-04-03,2021-08-08,4.24,4.49,4.5,4.53,4.55,4.58,4.36,2.27
27809602,1,0,0,2019-04-30,2019-04-30,5,5,4,5,5,5,5,0.03
27810474,2,0,0,2018-08-29,2018-12-18,5,5,5,5,5,5,5,0.05
27810880,4,3,1,2019-03-28,2021-12-01,5,4.75,4.75,5,4.75,5,4.75,0.12
27817851,59,7,0,2018-09-26,2021-07-31,4.42,4.66,4.53,4.59,4.53,4.69,4.54,1.52
27823763,74,22,6,2018-10-13,2021-11-30,4.93,4.96,4.91,5,5,4.99,4.85,1.93
27825381,2,0,0,2018-09-25,2018-08-26,4.5,4,4,5,5,5,4.5,0.05
27827110,5,0,0,2018-09-01,2019-01-25,4.6,4.4,3.6,4.4,4.6,4.6,4.2,0.13
27829177,10,9,1,2021-03-06,2021-10-25,4.6,4.9,4.4,4.8,4.6,5,4.5,1.09
27830452,4,0,0,2020-01-02,2019-09-01,4.75,5,5,5,5,4.75,5,0.17
27831402,2,0,0,2018-08-17,2018-09-05,3,3,2,5,5,5,4,0.05
27831763,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27833130,31,2,0,2019-12-02,2021-07-27,4.87,4.97,4.94,4.52,4.9,4.87,4.9,1.27
27835546,5,0,0,2018-12-27,2018-12-23,4.2,4.2,4,4.8,4.2,4.6,4.2,0.14
27836864,51,21,1,2018-10-15,2021-11-15,4.82,4.94,4.96,4.94,4.96,4.84,4.75,1.33
27839683,3,0,0,2019-04-10,2019-06-18,4,4,3.5,5,4.5,5,4,0.09
27840206,2,0,0,2018-10-02,2018-09-04,5,5,5,5,5,5,5,0.05
27846079,65,18,1,2019-04-27,2021-11-18,4.88,4.94,4.83,5,4.98,4.75,4.83,2.04
27850382,119,41,3,2018-09-10,2021-11-21,4.8,4.89,4.84,4.95,4.88,4.77,4.76,3.02
27852410,36,21,1,2021-02-28,2021-11-30,4.64,4.83,4.69,4.94,4.94,4.75,4.81,3.84
27852611,5,0,0,2018-09-01,2020-01-01,5,5,5,5,5,5,4.75,0.13
27853417,8,2,0,2020-02-05,2021-09-14,4.75,4.88,4.38,5,4.75,4.75,4.25,0.36
27853549,5,0,0,2018-10-20,2018-12-31,4.6,4.4,4.4,5,4.8,5,4.4,0.13
27854483,3,0,0,2018-09-04,2019-09-03,5,5,5,5,5,4.67,4.67,0.08
27866657,149,78,6,2019-09-23,2021-11-16,4.82,4.85,4.86,4.88,4.87,4.79,4.81,5.55
27871248,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27874237,3,2,0,2019-05-24,2021-08-02,5,5,5,5,5,5,4.67,0.1
27875571,11,10,0,2021-09-16,2021-10-24,4.82,4.82,4.55,4.91,4.91,5,4.64,4.12
27875757,9,0,0,2018-12-30,2019-05-18,4.89,5,4.78,4.89,5,5,4.67,0.25
27876238,13,0,0,2018-08-25,2019-04-07,4.83,5,4.58,5,5,5,4.83,0.33
27876346,10,0,0,2019-10-24,2020-09-22,5,5,4.8,5,5,5,4.9,0.39
27876980,35,0,0,2019-08-14,2019-09-29,4.8,4.89,4.69,4.8,4.89,5,4.8,1.24
27891791,40,17,0,2019-06-08,2021-10-11,4.9,4.93,4.85,4.9,5,4.88,4.93,1.32
27893211,4,0,0,2019-01-02,2019-05-27,5,5,5,5,5,5,5,0.11
27896043,30,10,1,2019-03-23,2021-11-14,4.45,4.31,4.41,4.52,4.76,5,4.59,0.91
27903031,5,0,0,2018-09-25,2019-11-14,5,5,4.8,5,5,5,5,0.13
27903413,4,0,0,2018-09-20,2019-09-20,5,4.75,4.75,4.75,5,5,5,0.1
27905233,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27906043,3,0,0,2018-10-03,2019-05-27,4.33,4.67,4.33,5,5,5,4.67,0.08
27906346,4,0,0,2019-04-24,2020-01-02,4.75,4.75,4.5,5,5,5,4.75,0.13
27906875,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27906951,13,0,0,2018-09-03,2018-12-27,4.78,4.78,4.44,4.89,5,4.89,5,0.33
27909345,17,0,0,2019-01-06,2019-07-26,4.82,4.94,4.82,5,4.94,4.82,4.94,0.48
27910083,3,2,0,2021-10-14,2021-05-31,4.33,4,4,5,4,5,4,1.7
27910595,179,49,1,2019-05-08,2021-11-08,4.85,4.92,4.93,4.96,4.98,4.81,4.88,5.69
27911463,19,0,0,2019-12-05,2020-10-14,4.83,4.78,4.67,4.89,4.89,4.72,4.72,0.78
27919104,20,3,0,2019-08-25,2021-05-10,4.85,4.9,4.95,5,5,4.9,4.7,0.72
27920036,4,0,0,2018-10-24,2018-11-25,5,5,5,5,5,5,5,0.11
27922561,32,0,0,2018-10-19,2019-10-15,4.91,4.88,4.69,4.97,4.97,4.97,4.81,0.84
27923071,9,3,0,2019-06-15,2021-06-24,4.56,4.89,4.22,4.78,4.78,4.67,4.33,0.3
27923577,60,14,3,2018-11-30,2021-11-28,4.95,4.88,4.8,4.93,4.98,4.85,4.83,1.63
27924639,5,0,0,2018-08-30,2018-12-10,5,5,4.6,5,5,5,4.8,0.13
27925378,28,7,1,2019-07-11,2021-10-31,4.88,5,4.81,4.96,5,5,4.73,0.96
27926695,2,2,2,2021-11-10,2021-11-23,5,5,5,5,5,5,5,2
27927147,18,0,0,2018-11-13,2019-11-10,4.83,4.83,5,5,5,4.61,4.83,0.48
27928809,14,0,0,2019-05-11,2020-02-18,4.82,4.91,4.82,4.82,5,4.91,4.82,0.45
27930717,3,0,0,2018-09-24,2018-09-09,5,5,5,5,5,5,5,0.08
27933214,130,54,2,2019-05-18,2021-11-19,4.79,4.84,4.73,4.98,4.94,4.82,4.78,4.18
27933429,5,2,0,2019-07-28,2021-06-20,3.6,4.6,3.8,5,4.6,5,4.2,0.17
27933916,4,1,0,2018-10-31,2021-10-06,3.5,3.25,3.75,4.75,4.5,3.25,3,0.11
27935369,2,0,0,2018-09-07,2018-12-02,5,5,5,5,5,5,5,0.05
27936288,30,0,0,2018-09-16,2019-11-24,4.28,4.66,4.1,4.55,4.76,4.59,4.31,0.77
27941636,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27949286,16,0,0,2018-09-03,2018-11-23,4.88,5,4.94,5,5,4.81,4.94,0.4
27949503,14,0,0,2018-10-21,2019-05-19,4.79,4.93,4.07,4.86,4.86,5,4.71,0.37
27952742,58,30,2,2018-09-02,2021-11-12,4.9,4.95,4.95,4.91,4.88,4.84,4.93,1.46
27953232,1,1,0,2021-06-26,2021-06-26,4,5,4,5,5,5,4,0.18
27953534,1,1,0,2021-04-01,2021-04-01,4,5,5,5,5,5,5,0.12
27953771,86,19,0,2018-10-02,2021-10-26,4.89,4.96,4.91,4.91,4.95,4.95,4.89,2.22
27955820,14,0,0,2018-09-22,2018-12-30,4.64,4.93,4.07,4.93,5,4.86,4.79,0.36
27956646,25,9,2,2018-11-01,2021-09-30,4.72,4.8,4.68,4.8,4.84,4.56,4.8,0.66
27956689,6,0,0,2018-11-17,2018-09-09,4.33,4.83,4.17,5,5,4.67,4.17,0.16
27958130,1,0,0,2018-10-31,2018-10-31,5,5,5,5,5,5,5,0.03
27959826,4,0,0,2019-08-27,2019-07-24,3.75,3.5,2,4,3.75,3.75,3.75,0.14
27960021,9,4,0,2018-09-25,2021-11-01,4.89,5,4.89,5,5,4.89,4.89,0.23
27961870,13,0,0,2018-12-02,2020-01-12,4.75,4.5,4,5,4.83,5,4.83,0.35
27964166,173,41,0,2018-09-13,2021-08-29,4.49,4.63,4.54,4.64,4.54,4.88,4.65,4.4
27965166,3,0,0,2018-10-07,2020-07-13,5,5,4.67,5,5,5,5,0.08
27965586,3,0,0,2018-12-09,2019-01-01,4.67,5,4.67,5,5,4.33,4.67,0.08
27965802,24,0,0,2018-09-03,2019-02-02,4.83,4.91,4.74,5,5,4.61,4.87,0.61
27966667,33,3,0,2019-11-01,2021-08-28,4.94,4.97,4.94,5,5,4.94,4.84,1.29
27967580,6,1,0,2019-12-11,2019-07-27,4.83,4.83,4.67,5,5,5,4.67,0.25
27967600,8,5,0,2018-09-30,2021-07-01,4.5,4.75,4.5,4.88,4.75,4.88,4.63,0.21
27967621,89,21,1,2019-08-01,2021-12-04,4.92,4.93,4.97,4.98,4.99,4.84,4.96,3.11
27978240,13,0,0,2018-12-09,2019-02-08,4.31,4.85,4.15,4.77,4.85,4.54,4.46,0.36
27981955,8,0,0,2019-01-21,2019-10-14,4.86,5,4.43,5,4.86,4.57,4.86,0.23
27982303,8,4,0,2019-01-02,2021-04-11,4.88,4.75,4.75,5,5,4.88,4.75,0.22
27984123,3,0,0,2019-09-02,2019-11-02,5,4.67,4.67,4.67,5,5,3.33,0.11
27986922,5,0,0,2020-01-02,2018-12-30,5,5,4.75,5,5,4.75,5,0.21
27987152,7,0,0,2018-09-04,2019-11-02,4.57,4.71,4.86,5,5,4.43,4.86,0.18
27988316,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27988990,2,0,0,2018-10-27,2018-11-03,4,5,3.5,4.5,4.5,4.5,4,0.05
27989719,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28001559,129,44,2,2018-10-28,2021-11-13,4.77,4.89,4.69,4.85,4.92,4.93,4.72,3.41
28002981,2,0,0,2018-09-22,2018-10-02,4,5,5,2,5,5,5,0.05
28004429,5,0,0,2018-09-03,2019-06-11,5,5,4.75,5,4.75,4.75,5,0.13
28008005,1,0,0,2018-09-28,2018-09-28,5,5,5,5,5,5,5,0.03
28009721,10,3,1,2019-06-09,2021-11-20,5,5,5,5,5,5,5,0.33
28011483,25,16,1,2018-11-24,2021-11-14,4.48,4.36,4.24,4.28,4.24,4.44,4.44,0.68
28011594,99,21,4,2018-10-28,2021-11-23,4.99,4.99,4.84,5,5,4.94,4.96,2.62
28011840,253,65,8,2018-09-21,2021-11-23,4.72,4.83,4.57,4.81,4.88,4.72,4.76,6.48
28012756,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28012942,78,6,0,2019-04-06,2021-08-01,4.77,4.83,4.9,4.74,4.81,4.92,4.58,2.4
28014073,11,8,0,2019-05-19,2021-10-31,5,5,5,5,5,4.82,4.91,0.35
28014366,5,0,0,2018-09-16,2019-07-29,4.8,4.8,4.2,4.8,4.8,4.6,4.8,0.13
28014733,8,4,0,2019-08-02,2021-11-04,5,4.88,4.63,5,5,4.75,5,0.28
28014842,16,4,0,2018-11-03,2021-09-15,4.56,4.69,4.44,4.94,4.94,4.75,4.63,0.43
28015516,14,4,1,2021-09-15,2021-10-30,4.14,4.29,4.43,4.5,4.36,4.14,4.43,5.12
28021392,1,0,0,2018-12-31,2018-12-31,5,5,5,5,5,5,5,0.03
28031322,92,32,3,2018-10-01,2021-11-28,4.91,4.95,4.96,4.96,4.96,4.76,4.89,2.38
28032779,57,13,0,2018-12-12,2021-09-26,4.95,4.98,5,4.98,5,4.96,5,1.57
28033814,3,0,0,2018-09-03,2018-09-08,4.33,4.67,4.67,5,5,4.67,4.67,0.08
28041818,161,23,1,2018-12-04,2021-10-29,4.59,4.81,4.41,4.88,4.83,4.75,4.66,4.4
28042014,132,1,0,2018-11-24,2021-01-20,4.61,4.81,4.49,4.86,4.85,4.77,4.7,3.57
28042224,37,16,4,2019-09-30,2021-11-28,5,5,4.97,5,5,5,4.95,1.39
28045230,103,0,0,2018-10-08,2019-12-08,4.77,4.88,4.73,4.87,4.87,4.98,4.82,2.68
28045724,1,0,0,2018-09-04,2018-09-04,0,NA,NA,NA,NA,NA,NA,0.03
28046416,7,0,0,2018-09-30,2019-02-16,4.29,4.29,4.71,5,4.57,4.29,4.57,0.18
28047046,11,0,0,2019-11-06,2020-02-13,5,5,5,4.91,5,5,4.73,0.43
28049432,81,0,0,2018-09-14,2020-07-27,4.73,4.74,4.81,4.79,4.86,4.62,4.77,2.06
28049456,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28050441,99,19,1,2018-11-25,2021-11-13,4.97,4.97,4.99,4.96,4.96,4.57,4.94,2.68
28050688,7,0,0,2018-09-16,2019-10-06,4.57,5,4.43,5,5,4.71,4.57,0.18
