area_fips,own_code,industry_code,agglvl_code,size_code,avg_annual_pay,naics2,naics6,finance_and_insurance
US000,5,33712,17,0,54236,FALSE,FALSE,FALSE
US000,5,337121,18,0,48776,FALSE,TRUE,FALSE
US000,5,337122,18,0,51830,FALSE,TRUE,FALSE
US000,5,337126,18,0,61709,FALSE,TRUE,FALSE
US000,5,337127,18,0,64630,FALSE,TRUE,FALSE
US000,5,3372,16,0,69417,FALSE,FALSE,FALSE
US000,5,33721,17,0,69417,FALSE,FALSE,FALSE
US000,5,337211,18,0,65636,FALSE,TRUE,FALSE
US000,5,337212,18,0,68289,FALSE,TRUE,FALSE
US000,5,337214,18,0,82987,FALSE,TRUE,FALSE
US000,5,337215,18,0,65004,FALSE,TRUE,FALSE
US000,5,3379,16,0,58745,FALSE,FALSE,FALSE
US000,5,33791,17,0,57169,FALSE,FALSE,FALSE
US000,5,337910,18,0,57169,FALSE,TRUE,FALSE
US000,5,33792,17,0,62356,FALSE,FALSE,FALSE
US000,5,337920,18,0,62356,FALSE,TRUE,FALSE
US000,5,339,15,0,82247,FALSE,FALSE,FALSE
US000,5,3391,16,0,92925,FALSE,FALSE,FALSE
US000,5,33911,17,0,92925,FALSE,FALSE,FALSE
US000,5,339112,18,0,105045,FALSE,TRUE,FALSE
US000,5,339113,18,0,95002,FALSE,TRUE,FALSE
US000,5,339114,18,0,82834,FALSE,TRUE,FALSE
US000,5,339115,18,0,82135,FALSE,TRUE,FALSE
US000,5,339116,18,0,57656,FALSE,TRUE,FALSE
US000,5,3399,16,0,70250,FALSE,FALSE,FALSE
US000,5,33991,17,0,63025,FALSE,FALSE,FALSE
US000,5,339910,18,0,63025,FALSE,TRUE,FALSE
US000,5,33992,17,0,73818,FALSE,FALSE,FALSE
US000,5,339920,18,0,73818,FALSE,TRUE,FALSE
US000,5,33993,17,0,109114,FALSE,FALSE,FALSE
US000,5,339930,18,0,109114,FALSE,TRUE,FALSE
US000,5,33994,17,0,65524,FALSE,FALSE,FALSE
US000,5,339940,18,0,65524,FALSE,TRUE,FALSE
US000,5,33995,17,0,63399,FALSE,FALSE,FALSE
US000,5,339950,18,0,63399,FALSE,TRUE,FALSE
US000,5,33999,17,0,71385,FALSE,FALSE,FALSE
US000,5,339991,18,0,74329,FALSE,TRUE,FALSE
US000,5,339992,18,0,61789,FALSE,TRUE,FALSE
US000,5,339993,18,0,68187,FALSE,TRUE,FALSE
US000,5,339994,18,0,64722,FALSE,TRUE,FALSE
US000,5,339995,18,0,54793,FALSE,TRUE,FALSE
US000,5,339999,18,0,73382,FALSE,TRUE,FALSE
US000,5,42,14,0,101805,TRUE,FALSE,FALSE
US000,5,423,15,0,103584,FALSE,FALSE,FALSE
US000,5,4231,16,0,78578,FALSE,FALSE,FALSE
US000,5,42311,17,0,86961,FALSE,FALSE,FALSE
US000,5,423110,18,0,86961,FALSE,TRUE,FALSE
US000,5,42312,17,0,75263,FALSE,FALSE,FALSE
US000,5,423120,18,0,75263,FALSE,TRUE,FALSE
US000,5,42313,17,0,72858,FALSE,FALSE,FALSE
US000,5,423130,18,0,72858,FALSE,TRUE,FALSE
